Delivery_ID,Order_ID,Shipment_Date,Expected_Delivery_Date,Actual_Delivery_Date,Delivery_Status,Delivery_Region,Delivery_Accuracy_Flag,Damage_Flag,Carrier_ID
DLV0156830,ORD0161563,2024-02-10,2024-02-13,2024-02-13,Delivered,West,Y,N,CAR07
DLV0156831,ORD0161564,2024-02-23,2024-02-26,2024-03-06,Delivered,West,Y,N,CAR03
DLV0156832,ORD0161565,2024-02-26,2024-02-29,2024-02-29,Delivered,West,Y,N,CAR13
DLV0156833,ORD0161566,2024-04-02,2024-04-05,2024-04-04,Delivered,West,Y,N,CAR06
DLV0156834,ORD0161567,2024-04-18,2024-04-21,2024-04-26,Delivered,West,Y,Y,CAR08
DLV0156835,ORD0161568,2024-06-05,2024-06-08,2024-06-08,Delivered,West,Y,N,CAR12
DLV0156836,ORD0161569,2024-07-25,2024-07-28,2024-07-28,Delivered,West,Y,N,CAR11
DLV0156837,ORD0161570,2024-08-04,2024-08-07,2024-08-07,Delivered,West,Y,N,CAR13
DLV0156838,ORD0161571,2024-08-22,2024-08-25,2024-08-25,Delivered,West,Y,N,CAR15
DLV0156839,ORD0161572,2024-09-05,2024-09-08,2024-09-30,Delivered,West,Y,N,CAR10
DLV0156840,ORD0161573,2024-09-30,2024-10-03,2024-10-02,Delivered,West,Y,N,CAR09
DLV0156841,ORD0161574,2024-10-10,2024-10-13,2024-10-13,Delivered,West,Y,N,CAR06
DLV0156842,ORD0161575,2024-10-21,2024-10-24,2024-10-24,Delivered,West,Y,N,CAR06
DLV0156843,ORD0161576,2024-10-26,2024-10-29,2024-10-29,Delivered,West,Y,N,CAR11
DLV0156844,ORD0161577,2024-12-10,2024-12-13,2024-12-13,Delivered,West,Y,N,CAR07
DLV0156845,ORD0161578,2024-12-17,2024-12-20,2024-12-20,Delivered,West,Y,N,CAR09
DLV0156846,ORD0161579,2023-02-11,,2023-02-20,Delivered,North,Y,N,CAR15
DLV0156847,ORD0161580,2023-02-20,2023-02-23,2023-02-23,Delivered,North,Y,N,CAR09
DLV0156848,ORD0161581,2023-03-17,2023-03-20,2023-03-19,Delivered,North,Y,N,CAR08
DLV0156849,ORD0161582,2023-03-27,2023-03-30,2023-03-29,Delivered,North,Y,N,CAR07
DLV0156850,ORD0161583,2023-05-12,2023-05-15,2023-05-21,Delivered,North,Y,N,CAR09
DLV0156851,ORD0161584,2023-06-02,2023-06-05,2023-06-04,Delivered,North,Y,N,CAR11
DLV0156852,ORD0161585,2023-06-07,2023-06-10,2023-06-10,Delivered,North,Y,N,CAR01
DLV0156853,ORD0161586,2023-06-08,2023-06-11,2023-06-13,Delivered,North,N,N,CAR14
DLV0156854,ORD0161587,2023-06-18,2023-06-21,2023-06-20,Delivered,North,Y,N,CAR13
DLV0156855,ORD0161589,2023-07-20,2023-07-23,2023-07-22,Delivered,North,Y,N,CAR05
DLV0156856,ORD0161590,2023-09-25,2023-09-28,2023-09-27,Delivered,North,Y,N,CAR04
DLV0156857,ORD0161591,2023-10-17,2023-10-20,2023-10-25,Delivered,North,Y,N,CAR05
DLV0156858,ORD0161592,2023-10-19,2023-10-22,2023-10-22,Delivered,North,Y,N,CAR13
DLV0156859,ORD0161593,2023-10-20,2023-10-23,2023-10-23,Delivered,North,Y,N,CAR10
DLV0156860,ORD0161594,2023-12-01,2023-12-04,2023-12-03,Delivered,North,Y,N,CAR08
DLV0156861,ORD0161595,2023-12-20,2023-12-23,2024-01-02,Delivered,North,Y,N,CAR11
DLV0156862,ORD0161596,2023-12-29,2024-01-01,2024-01-12,Delivered,North,Y,N,CAR10
DLV0156863,ORD0161597,2024-01-29,2024-02-01,2024-02-02,Delivered,North,Y,N,CAR06
DLV0156864,ORD0161598,2024-02-16,2024-02-19,2024-02-19,Delivered,North,Y,N,CAR14
DLV0156865,ORD0161599,2024-04-18,2024-04-21,2024-04-23,Delivered,North,Y,N,CAR01
DLV0156866,ORD0161600,2024-04-20,2024-04-23,2024-04-23,Delivered,North,Y,N,CAR11
DLV0156867,ORD0161601,2024-05-01,2024-05-04,2024-05-03,Delivered,North,Y,Y,CAR05
DLV0156868,ORD0161602,2024-05-11,2024-05-14,2024-05-14,Delivered,North,Y,N,CAR01
DLV0156869,ORD0161604,2024-06-27,2024-06-30,2024-07-04,Delivered,North,Y,N,CAR09
DLV0156870,ORD0161605,2024-07-17,2024-07-20,2024-08-09,Delivered,North,Y,N,CAR14
DLV0156871,ORD0161606,2024-08-14,2024-08-17,2024-08-16,Delivered,North,Y,Y,CAR13
DLV0156872,ORD0161607,2024-08-15,2024-08-18,2024-08-26,Delivered,North,Y,N,CAR06
DLV0156873,ORD0161608,2024-10-03,2024-10-06,2024-10-08,Delivered,North,Y,N,CAR14
DLV0156874,ORD0161609,2024-12-29,2025-01-01,,In Transit,North,Y,N,CAR10
DLV0156875,ORD0161610,2024-12-28,2024-12-31,,In Transit,North,Y,N,CAR01
DLV0156876,ORD0161611,2024-12-30,2025-01-02,2025-01-02,Delivered,North,Y,N,CAR05
DLV0156877,ORD0161612,2023-01-20,2023-01-24,2023-01-24,Delivered,South,Y,N,CAR10
DLV0156878,ORD0161613,2023-01-23,2023-01-27,2023-01-28,Delivered,South,Y,N,CAR01
DLV0156879,ORD0161614,2023-01-22,2023-01-26,2023-01-26,Delivered,South,Y,N,CAR01
DLV0156880,ORD0161615,2023-02-01,2023-02-05,2023-02-04,Delivered,South,Y,N,CAR03
DLV0156881,ORD0161616,2023-02-03,2023-02-07,2023-02-08,Delivered,South,Y,N,CAR12
DLV0156882,ORD0161617,2023-02-15,2023-02-19,2023-02-17,Delivered,South,Y,N,CAR14
DLV0156883,ORD0161618,2023-02-23,2023-02-27,2023-02-26,Delivered,South,Y,N,CAR06
DLV0156884,ORD0161619,2023-04-20,2023-04-24,2023-04-23,Delivered,South,Y,N,CAR14
DLV0156885,ORD0161620,2023-04-25,2023-04-29,2023-04-28,Delivered,South,Y,N,CAR13
DLV0156886,ORD0161621,2023-05-03,2023-05-07,2023-05-20,Delivered,South,Y,N,CAR15
DLV0156887,ORD0161622,2023-05-18,2023-05-22,2023-05-30,Delivered,South,Y,N,CAR07
DLV0156888,ORD0161623,2023-06-27,2023-07-01,2023-07-03,Delivered,South,Y,N,CAR03
DLV0156889,ORD0161624,2023-07-27,2023-07-31,2023-07-31,Delivered,South,Y,N,CAR04
DLV0156890,ORD0161626,2023-09-07,2023-09-11,2023-09-11,Delivered,South,Y,N,CAR15
DLV0156891,ORD0161627,2023-09-14,2023-09-18,2023-09-21,Delivered,South,Y,Y,CAR09
DLV0156892,ORD0161628,2023-10-01,2023-10-05,2023-10-09,Delivered,South,Y,N,CAR15
DLV0156893,ORD0161629,2023-11-26,2023-11-30,2023-11-30,Delivered,South,Y,N,CAR09
DLV0156894,ORD0161630,2023-11-27,2023-12-01,2023-12-01,Delivered,South,Y,N,CAR11
DLV0156895,ORD0161631,2023-12-28,2024-01-01,2023-12-31,Delivered,South,Y,N,CAR11
DLV0156896,ORD0161632,2024-01-20,2024-01-24,2024-01-24,Delivered,South,Y,N,CAR05
DLV0156897,ORD0161633,2024-03-14,2024-03-18,2024-03-16,Delivered,South,Y,N,CAR09
DLV0156898,ORD0161634,2024-06-09,2024-06-13,2024-06-11,Delivered,South,Y,N,CAR11
DLV0156899,ORD0161635,2024-07-08,2024-07-12,2024-07-12,Delivered,South,Y,N,CAR06
DLV0156900,ORD0161636,2024-07-19,2024-07-23,2024-07-26,Delivered,South,Y,N,CAR01
DLV0156901,ORD0161637,2024-07-25,2024-07-29,2024-08-04,Delivered,South,Y,N,CAR12
DLV0156902,ORD0161638,2024-08-04,2024-08-08,2024-08-06,Delivered,South,Y,N,CAR03
DLV0156903,ORD0161639,2024-08-16,2024-08-20,2024-08-19,Delivered,South,Y,N,CAR04
DLV0156904,ORD0161641,2024-09-24,2024-09-28,2024-09-28,Delivered,South,Y,N,CAR01
DLV0156905,ORD0161642,2024-10-09,2024-10-13,2024-10-11,Delivered,South,Y,N,CAR05
DLV0156906,ORD0161643,2024-11-13,2024-11-17,2024-11-17,Delivered,South,Y,N,CAR06
DLV0156907,ORD0161644,2024-12-03,2024-12-07,2024-12-06,Delivered,South,Y,N,CAR08
DLV0156908,ORD0161645,2023-02-17,2023-02-22,2023-02-21,Delivered,East,Y,N,CAR13
DLV0156909,ORD0161646,2023-08-26,2023-08-31,2023-09-01,Delivered,East,Y,N,CAR07
DLV0156910,ORD0161647,2023-09-11,2023-09-16,2023-09-21,Delivered,East,Y,N,CAR05
DLV0156911,ORD0161648,2023-09-21,2023-09-26,2023-10-02,Delivered,East,Y,N,CAR13
DLV0156912,ORD0161649,2023-10-11,2023-10-16,2023-10-18,Delivered,East,Y,N,CAR07
DLV0156913,ORD0161650,2023-11-15,2023-11-20,2023-11-22,Delivered,East,Y,N,CAR07
DLV0156914,ORD0161651,2023-12-07,2023-12-12,2023-12-16,Delivered,East,Y,N,CAR15
DLV0156915,ORD0161652,2024-03-07,2024-03-12,2024-03-14,Delivered,East,Y,N,CAR11
DLV0156916,ORD0161653,2024-03-31,2024-04-05,2024-04-06,Delivered,East,Y,N,CAR09
DLV0156917,ORD0161654,2024-05-06,2024-05-11,2024-05-10,Delivered,East,Y,N,CAR06
DLV0156918,ORD0161655,2024-06-29,2024-07-04,2024-07-14,Delivered,East,Y,N,CAR12
DLV0156919,ORD0161656,2024-07-13,2024-07-18,2024-07-22,Delivered,East,Y,N,CAR12
DLV0156920,ORD0161658,2024-07-28,2024-08-02,2024-08-08,Delivered,East,Y,N,CAR11
DLV0156921,ORD0161659,2024-09-06,2024-09-11,2024-09-11,Delivered,East,Y,N,CAR03
DLV0156922,ORD0161660,2024-11-23,2024-11-28,2024-11-27,Delivered,East,Y,N,CAR04
DLV0156923,ORD0161661,2023-01-10,2023-01-13,2023-01-12,Delivered,North,Y,N,CAR01
DLV0156924,ORD0161662,2023-01-20,2023-01-23,2023-01-22,Delivered,North,Y,N,CAR04
DLV0156925,ORD0161663,2023-03-09,2023-03-12,2023-03-13,Delivered,North,N,N,CAR01
DLV0156926,ORD0161664,2023-03-17,2023-03-20,2023-03-20,Delivered,North,Y,N,CAR09
DLV0156927,ORD0161666,2023-08-15,2023-08-18,2023-08-17,Delivered,North,Y,N,CAR12
DLV0156928,ORD0161667,2023-09-29,2023-10-02,2023-10-02,Delivered,North,Y,N,CAR03
DLV0156929,ORD0161668,2023-10-08,2023-10-11,2023-10-10,Delivered,North,Y,N,CAR07
DLV0156930,ORD0161669,2023-12-07,2023-12-10,2023-12-09,Delivered,North,Y,N,CAR13
DLV0156931,ORD0161670,2023-12-28,2023-12-31,2023-12-31,Delivered,North,Y,N,CAR01
DLV0156932,ORD0161671,2024-01-01,2024-01-04,2024-01-02,Delivered,North,Y,N,CAR01
DLV0156933,ORD0161672,2024-01-02,2024-01-05,2024-01-04,Delivered,North,Y,N,CAR11
DLV0156934,ORD0161673,2024-01-06,2024-01-09,2024-01-09,Delivered,North,Y,N,CAR14
DLV0156935,ORD0161674,2024-02-19,2024-02-22,2024-02-21,Delivered,North,Y,N,CAR06
DLV0156936,ORD0161675,2024-02-28,2024-03-02,2024-03-02,Delivered,North,Y,N,CAR10
DLV0156937,ORD0161676,2024-03-11,2024-03-14,2024-03-14,Delivered,North,Y,N,CAR14
DLV0156938,ORD0161678,2024-05-08,2024-05-11,2024-05-23,Delivered,North,Y,N,CAR06
DLV0156939,ORD0161679,2024-05-13,2024-05-16,2024-05-16,Delivered,North,Y,N,CAR06
DLV0156940,ORD0161680,2024-06-01,2024-06-04,2024-06-04,Delivered,North,Y,N,CAR01
DLV0156941,ORD0161681,2024-06-20,2024-06-23,2024-06-22,Delivered,North,Y,N,CAR13
DLV0156942,ORD0161682,2024-08-17,2024-08-20,2024-08-22,Delivered,North,Y,N,CAR06
DLV0156943,ORD0161683,2024-10-03,2024-10-06,2024-10-06,Delivered,North,Y,N,CAR03
DLV0156944,ORD0161684,2024-11-11,2024-11-14,2024-11-13,Delivered,North,Y,N,CAR09
DLV0156945,ORD0161685,2024-11-12,2024-11-15,2024-11-14,Delivered,North,Y,N,CAR01
DLV0156946,ORD0161686,2024-11-26,2024-11-29,2024-12-03,Delivered,North,Y,N,CAR08
DLV0156947,ORD0161687,2024-12-05,2024-12-08,2024-12-13,Delivered,North,Y,N,CAR14
DLV0156948,ORD0161688,2023-02-28,2023-03-05,2023-03-05,Delivered,East,Y,N,CAR10
DLV0156949,ORD0161689,2023-03-04,2023-03-09,2023-03-08,Delivered,East,Y,N,CAR14
DLV0156950,ORD0161690,2023-03-06,2023-03-11,2023-03-09,Delivered,East,Y,N,CAR14
DLV0156951,ORD0161691,2023-03-11,2023-03-16,2023-03-15,Delivered,East,Y,N,CAR09
DLV0156952,ORD0161692,2023-05-21,2023-05-26,2023-06-04,Delivered,East,N,N,CAR12
DLV0156953,ORD0161693,2023-06-05,2023-06-10,2023-06-10,Delivered,East,Y,N,CAR03
DLV0156954,ORD0161694,2023-06-07,2023-06-12,2023-06-15,Delivered,East,Y,N,CAR14
DLV0156955,ORD0161695,2023-06-15,2023-06-20,2023-06-23,Delivered,East,Y,N,CAR01
DLV0156956,ORD0161696,2023-06-21,2023-06-26,2023-07-04,Delivered,East,Y,N,CAR10
DLV0156957,ORD0161697,2023-07-23,2023-07-28,2023-07-29,Delivered,East,Y,N,CAR05
DLV0156958,ORD0161698,2023-07-29,2023-08-03,2023-08-03,Delivered,East,Y,N,CAR03
DLV0156959,ORD0161699,2023-08-22,2023-08-27,2023-08-26,Delivered,East,Y,N,CAR06
DLV0156960,ORD0161700,2023-11-29,2023-12-04,2023-12-04,Delivered,East,Y,N,CAR06
DLV0156961,ORD0161701,2023-12-02,2023-12-07,2023-12-06,Delivered,East,Y,N,CAR03
DLV0156962,ORD0161702,2023-12-30,2024-01-04,2024-01-12,Delivered,East,Y,N,CAR13
DLV0156963,ORD0161703,2024-01-01,2024-01-06,2024-01-23,Delivered,East,Y,N,CAR13
DLV0156964,ORD0161704,2024-02-20,2024-02-25,2024-02-24,Delivered,East,Y,N,CAR15
DLV0156965,ORD0161705,2024-04-13,2024-04-18,2024-06-22,Delivered,East,Y,N,CAR14
DLV0156966,ORD0161706,2024-05-11,2024-05-16,2024-05-22,Delivered,East,Y,N,CAR05
DLV0156967,ORD0161707,2024-05-15,2024-05-20,2024-05-19,Delivered,East,Y,N,CAR01
DLV0156968,ORD0161708,2024-05-31,2024-06-05,2024-06-04,Delivered,East,Y,N,CAR10
DLV0156969,ORD0161709,2024-07-14,2024-07-19,2024-07-19,Delivered,East,Y,N,CAR06
DLV0156970,ORD0161710,2024-07-13,2024-07-18,2024-07-18,Delivered,East,Y,N,CAR03
DLV0156971,ORD0161711,2024-08-25,2024-08-30,2024-08-29,Delivered,East,Y,N,CAR15
DLV0156972,ORD0161712,2024-09-11,2024-09-16,2024-09-16,Delivered,East,Y,N,CAR06
DLV0156973,ORD0161713,2024-09-26,2024-10-01,2024-09-30,Delivered,East,Y,N,CAR07
DLV0156974,ORD0161714,2024-11-26,2024-12-01,2024-12-02,Delivered,East,Y,N,CAR12
DLV0156975,ORD0161715,2024-12-09,2024-12-14,2024-12-14,Delivered,East,Y,N,CAR14
DLV0156976,ORD0161716,2023-01-02,2023-01-05,2023-01-05,Delivered,North,Y,N,CAR07
DLV0156977,ORD0161717,2023-01-08,2023-01-11,2023-01-31,Delivered,North,Y,Y,CAR12
DLV0156978,ORD0161718,2023-01-15,2023-01-18,2023-01-17,Delivered,North,Y,N,CAR15
DLV0156979,ORD0161719,2023-01-16,2023-01-19,2023-01-20,Delivered,North,Y,N,CAR08
DLV0156980,ORD0161720,2023-01-29,2023-02-01,2023-02-01,Delivered,North,Y,N,CAR02
DLV0156981,ORD0161721,2023-02-18,2023-02-21,2023-02-25,Delivered,North,N,N,CAR04
DLV0156982,ORD0161722,2023-04-27,2023-04-30,2023-04-30,Delivered,North,Y,N,CAR09
DLV0156983,ORD0161724,2023-05-22,2023-05-25,2023-05-25,Delivered,North,N,N,CAR13
DLV0156984,ORD0161725,2023-05-22,2023-05-25,2023-05-24,Delivered,North,Y,N,CAR14
DLV0156985,ORD0161726,2023-07-11,2023-07-14,2023-07-16,Delivered,North,Y,N,CAR09
DLV0156986,ORD0161727,2023-07-17,2023-07-20,2023-07-20,Delivered,North,Y,N,CAR06
DLV0156987,ORD0161728,2023-07-27,2023-07-30,2023-07-29,Delivered,North,Y,N,CAR14
DLV0156988,ORD0161729,2023-08-10,2023-08-13,2023-08-13,Delivered,North,Y,N,CAR12
DLV0156989,ORD0161730,2023-09-01,2023-09-04,2023-09-07,Delivered,North,Y,N,CAR15
DLV0156990,ORD0161732,2023-10-06,2023-10-09,2023-10-09,Delivered,North,Y,N,CAR02
DLV0156991,ORD0161733,2023-10-20,2023-10-23,2023-10-23,Delivered,North,Y,N,CAR07
DLV0156992,ORD0161734,2023-10-29,2023-11-01,2023-10-31,Delivered,North,Y,N,CAR09
DLV0156993,ORD0161735,2023-11-19,2023-11-22,2023-11-21,Delivered,North,Y,Y,CAR12
DLV0156994,ORD0161736,2023-12-31,2024-01-03,2024-01-02,Delivered,North,Y,N,CAR05
DLV0156995,ORD0161737,2024-01-08,2024-01-11,2024-01-10,Delivered,North,Y,N,CAR02
DLV0156996,ORD0161738,2024-01-25,2024-01-28,2024-03-07,Delivered,North,Y,N,CAR02
DLV0156997,ORD0161739,2024-02-15,2024-02-18,2024-02-17,Delivered,North,Y,N,CAR15
DLV0156998,ORD0161740,2024-03-04,2024-03-07,2024-03-07,Delivered,North,Y,N,CAR14
DLV0156999,ORD0161741,2024-03-05,2024-03-08,2024-03-08,Delivered,North,Y,Y,CAR15
DLV0157000,ORD0161742,2024-03-06,2024-03-09,2024-03-16,Delivered,North,Y,N,CAR03
DLV0157001,ORD0161743,2024-06-02,2024-06-05,2024-06-03,Delivered,North,Y,N,CAR08
DLV0157002,ORD0161744,2024-06-04,2024-06-07,2024-06-07,Delivered,North,Y,N,CAR05
DLV0157003,ORD0161745,2024-07-20,2024-07-23,2024-07-23,Delivered,North,Y,N,CAR05
DLV0157004,ORD0161746,2024-07-29,2024-08-01,2024-08-28,Delivered,North,Y,N,CAR11
DLV0157005,ORD0161747,2024-08-11,2024-08-14,2024-08-26,Delivered,North,Y,N,CAR12
DLV0157006,ORD0161748,2024-08-12,2024-08-15,2024-08-14,Delivered,North,Y,N,CAR07
DLV0157007,ORD0161749,2024-09-15,2024-09-18,2024-09-19,Delivered,North,Y,N,CAR10
DLV0157008,ORD0161750,2024-12-06,2024-12-09,2024-12-07,Delivered,North,Y,N,CAR15
DLV0157009,ORD0161751,2024-12-06,2024-12-09,2024-12-09,Delivered,North,Y,N,CAR12
DLV0157010,ORD0161752,2023-03-09,2023-03-13,2023-03-12,Delivered,South,Y,N,CAR15
DLV0157011,ORD0161753,2023-05-04,2023-05-08,2023-05-07,Delivered,South,Y,N,CAR10
DLV0157012,ORD0161754,2023-05-10,2023-05-14,2023-05-14,Delivered,South,Y,N,CAR08
DLV0157013,ORD0161755,2023-05-17,2023-05-21,2023-05-21,Delivered,South,Y,N,CAR09
DLV0157014,ORD0161756,2023-07-18,2023-07-22,2023-07-24,Delivered,South,Y,N,CAR15
DLV0157015,ORD0161757,2023-09-06,2023-09-10,2023-09-12,Delivered,South,Y,N,CAR14
DLV0157016,ORD0161758,2023-11-12,2023-11-16,2023-11-15,Delivered,South,Y,N,CAR13
DLV0157017,ORD0161759,2023-11-18,2023-11-22,2023-11-21,Delivered,South,Y,N,CAR15
DLV0157018,ORD0161760,2023-12-03,2023-12-07,2023-12-06,Delivered,South,Y,N,CAR03
DLV0157019,ORD0161761,2023-12-10,2023-12-14,2023-12-13,Delivered,South,Y,N,CAR10
DLV0157020,ORD0161762,2023-12-26,2023-12-30,2023-12-30,Delivered,South,Y,N,CAR14
DLV0157021,ORD0161763,2024-02-20,2024-02-24,2024-02-23,Delivered,South,Y,N,CAR02
DLV0157022,ORD0161764,2024-03-25,2024-03-29,2024-03-29,Delivered,South,Y,N,CAR05
DLV0157023,ORD0161765,2024-03-27,2024-03-31,2024-03-31,Delivered,South,Y,N,CAR09
DLV0157024,ORD0161766,2024-04-07,2024-04-11,2024-04-11,Delivered,South,Y,N,CAR08
DLV0157025,ORD0161767,2024-06-07,2024-06-11,2024-06-17,Delivered,South,Y,N,CAR07
DLV0157026,ORD0161768,2024-08-04,2024-08-08,2024-08-13,Delivered,South,Y,N,CAR07
DLV0157027,ORD0161769,2024-09-08,2024-09-12,2024-09-17,Delivered,South,Y,N,CAR11
DLV0157028,ORD0161770,2024-10-28,2024-11-01,2024-10-31,Delivered,South,Y,N,CAR04
DLV0157029,ORD0161771,2024-11-02,2024-11-06,2024-11-06,Delivered,South,Y,N,CAR01
DLV0157030,ORD0161772,2024-12-20,2024-12-24,2024-12-24,Delivered,South,Y,N,CAR06
DLV0157031,ORD0161773,2024-12-26,2024-12-30,2024-12-30,Delivered,South,Y,N,CAR07
DLV0157032,ORD0161774,2023-01-17,2023-01-21,2023-01-20,Delivered,South,Y,N,CAR04
DLV0157033,ORD0161775,2023-01-24,2023-01-28,2023-02-05,Delivered,South,Y,N,CAR14
DLV0157034,ORD0161776,2023-02-14,2023-02-18,2023-02-19,Delivered,South,Y,N,CAR13
DLV0157035,ORD0161777,2023-02-20,2023-02-24,2023-02-24,Delivered,South,Y,N,CAR08
DLV0157036,ORD0161778,2023-02-28,2023-03-04,2023-03-11,Delivered,South,Y,N,CAR01
DLV0157037,ORD0161779,2023-03-07,2023-03-11,2023-03-10,Delivered,South,Y,N,CAR06
DLV0157038,ORD0161780,2023-04-05,2023-04-09,2023-04-08,Delivered,South,Y,N,CAR07
DLV0157039,ORD0161781,2023-06-27,2023-07-01,2023-06-29,Delivered,South,Y,N,CAR08
DLV0157040,ORD0161782,2023-08-14,2023-08-18,2023-08-18,Delivered,South,Y,N,CAR14
DLV0157041,ORD0161783,2023-08-30,2023-09-03,2023-09-03,Delivered,South,Y,N,CAR04
DLV0157042,ORD0161784,2023-09-11,2023-09-15,2023-09-14,Delivered,South,Y,N,CAR03
DLV0157043,ORD0161785,2023-09-25,2023-09-29,2023-09-29,Delivered,South,Y,N,CAR11
DLV0157044,ORD0161786,2023-11-11,2023-11-15,2023-11-14,Delivered,South,Y,N,CAR15
DLV0157045,ORD0161787,2023-11-26,2023-11-30,2023-11-30,Delivered,South,Y,N,CAR09
DLV0157046,ORD0161788,2023-12-25,2023-12-29,2023-12-29,Delivered,South,Y,N,CAR05
DLV0157047,ORD0161789,2024-01-21,2024-01-25,2024-01-25,Delivered,South,Y,N,CAR09
DLV0157048,ORD0161790,2024-01-29,2024-02-02,2024-02-02,Delivered,South,Y,N,CAR12
DLV0157049,ORD0161791,2024-02-09,2024-02-13,2024-02-16,Delivered,South,Y,N,CAR10
DLV0157050,ORD0161792,2024-02-25,2024-02-29,2024-03-12,Delivered,South,Y,N,CAR02
DLV0157051,ORD0161793,2024-03-06,2024-03-10,2024-04-03,Delivered,South,Y,N,CAR13
DLV0157052,ORD0161794,2024-03-15,2024-03-19,2024-03-19,Delivered,South,Y,N,CAR13
DLV0157053,ORD0161795,2024-03-22,2024-03-26,2024-03-26,Delivered,South,Y,N,CAR15
DLV0157054,ORD0161796,2024-03-30,2024-04-03,2024-04-03,Delivered,South,Y,N,CAR14
DLV0157055,ORD0161797,2024-04-10,2024-04-14,2024-04-13,Delivered,South,Y,N,CAR09
DLV0157056,ORD0161798,2024-04-20,2024-04-24,2024-04-25,Delivered,South,Y,N,CAR08
DLV0157057,ORD0161799,2024-05-11,2024-05-15,2024-05-18,Delivered,South,Y,N,CAR09
DLV0157058,ORD0161800,2024-06-30,2024-07-04,2024-07-04,Delivered,South,Y,N,CAR02
DLV0157059,ORD0161802,2024-09-04,2024-09-08,2024-09-08,Delivered,South,Y,N,CAR04
DLV0157060,ORD0161803,2024-10-09,2024-10-13,2024-10-12,Delivered,South,Y,Y,CAR10
DLV0157061,ORD0161804,2024-10-17,2024-10-21,2024-10-21,Delivered,South,Y,N,CAR11
DLV0157062,ORD0161805,2024-11-12,2024-11-16,2024-11-15,Delivered,South,Y,N,CAR07
DLV0157063,ORD0161806,2024-12-19,2024-12-23,2024-12-22,Delivered,South,Y,N,CAR14
DLV0157064,ORD0161807,2024-12-27,2024-12-31,2025-01-15,Delivered,South,Y,N,CAR03
DLV0157065,ORD0161808,2024-12-30,2025-01-03,,In Transit,South,Y,N,CAR14
DLV0157066,ORD0161809,2023-02-08,2023-02-11,2023-02-24,Delivered,West,Y,N,CAR12
DLV0157067,ORD0161810,2023-02-16,2023-02-19,2023-03-06,Delivered,West,Y,N,CAR14
DLV0157068,ORD0161811,2023-03-02,2023-03-05,2023-03-11,Delivered,West,Y,N,CAR03
DLV0157069,ORD0161812,2023-03-19,2023-03-22,2023-03-21,Delivered,West,Y,N,CAR08
DLV0157070,ORD0161813,2023-03-25,2023-03-28,2023-03-28,Delivered,West,Y,N,CAR02
DLV0157071,ORD0161814,2023-04-26,2023-04-29,2023-04-29,Delivered,West,Y,N,CAR11
DLV0157072,ORD0161815,2023-04-25,2023-04-28,2023-04-28,Delivered,West,Y,N,CAR12
DLV0157073,ORD0161816,2023-05-05,2023-05-08,2023-05-07,Delivered,West,Y,N,CAR11
DLV0157074,ORD0161817,2023-05-27,2023-05-30,2023-05-29,Delivered,West,Y,N,CAR07
DLV0157075,ORD0161818,2023-06-04,2023-06-07,2023-06-06,Delivered,West,Y,N,CAR13
DLV0157076,ORD0161819,2023-07-21,2023-07-24,2023-07-23,Delivered,West,Y,N,CAR04
DLV0157077,ORD0161820,2023-07-31,2023-08-03,2023-08-03,Delivered,West,Y,N,CAR13
DLV0157078,ORD0161821,2023-08-04,2023-08-07,2023-08-06,Delivered,West,Y,N,CAR02
DLV0157079,ORD0161822,2023-08-19,2023-08-22,2023-08-22,Delivered,West,Y,N,CAR05
DLV0157080,ORD0161823,2023-08-26,2023-08-29,2023-08-28,Delivered,West,Y,Y,CAR15
DLV0157081,ORD0161824,2023-08-31,2023-09-03,2023-09-05,Delivered,West,Y,N,CAR03
DLV0157082,ORD0161825,2023-09-04,2023-09-07,2023-09-08,Delivered,West,Y,N,CAR03
DLV0157083,ORD0161826,2023-09-19,2023-09-22,2023-09-21,Delivered,West,Y,N,CAR15
DLV0157084,ORD0161827,2023-10-08,2023-10-11,2023-10-11,Delivered,West,Y,N,CAR02
DLV0157085,ORD0161828,2023-11-01,,2023-11-03,Delivered,West,Y,N,CAR05
DLV0157086,ORD0161829,2023-12-18,2023-12-21,2023-12-20,Delivered,West,Y,N,CAR06
DLV0157087,ORD0161830,2024-01-03,2024-01-06,2024-01-19,Delivered,West,Y,N,CAR14
DLV0157088,ORD0161831,2024-01-24,2024-01-27,2024-01-29,Delivered,West,Y,N,CAR05
DLV0157089,ORD0161832,2024-02-09,2024-02-12,2024-02-13,Delivered,West,Y,N,CAR01
DLV0157090,ORD0161833,2024-02-12,2024-02-15,2024-02-19,Delivered,West,Y,N,CAR14
DLV0157091,ORD0161834,2024-02-21,2024-02-24,2024-02-24,Delivered,West,Y,N,CAR01
DLV0157092,ORD0161835,2024-03-17,2024-03-20,2024-03-18,Delivered,West,Y,N,CAR07
DLV0157093,ORD0161836,2024-04-16,2024-04-19,2024-04-29,Delivered,West,Y,N,CAR08
DLV0157094,ORD0161837,2024-05-30,2024-06-02,2024-06-02,Delivered,West,Y,N,CAR04
DLV0157095,ORD0161838,2024-07-19,2024-07-22,2024-07-21,Delivered,West,Y,Y,CAR09
DLV0157096,ORD0161839,2024-08-04,2024-08-07,2024-08-08,Delivered,West,Y,N,CAR06
