Customer_ID,Customer_Name,Customer_Segment,Customer_Location
C04508,Customer_04508,Retail,Mumbai
C04509,Customer_04509,Online,Pune
C04510,Customer_04510,Retail,Chennai
C04511,Customer_04511,Retail,Surat
C04512,Customer_04512,Wholesale,Hyderabad
C04513,Customer_04513,Corporate,Lucknow
C04514,Customer_04514,Retail,Pune
C04515,Customer_04515,Retail,Hyderabad
C04516,Customer_04516,Online,Kochi
C04517,Customer_04517,Retail,Surat
C04518,Customer_04518,Retail,Lucknow
C04519,Customer_04519,Wholesale,Ahmedabad
C04520,Customer_04520,Retail,Hyderabad
C04521,Customer_04521,Corporate,Chandigarh
C04522,Customer_04522,Online,Nagpur
C04523,Customer_04523,Wholesale,Kolkata
C04524,Customer_04524,Corporate,Surat
C04525,Customer_04525,Wholesale,Chennai
C04526,Customer_04526,Retail,Jaipur
C04527,Customer_04527,Retail,Lucknow
C04528,Customer_04528,Wholesale,Nagpur
C04529,Customer_04529,Retail,Ahmedabad
C04530,Customer_04530,Corporate,Chandigarh
C04531,Customer_04531,Online,Bhopal
C04532,Customer_04532,Retail,Hyderabad
C04533,Customer_04533,Online,Raipur
C04534,Customer_04534,Online,Surat
C04535,Customer_04535,Corporate,Indore
C04536,Customer_04536,Online,Lucknow
C04537,Customer_04537,Wholesale,Chandigarh
C04538,Customer_04538,Online,Guwahati
C04539,Customer_04539,Online,Raipur
C04540,Customer_04540,Online,Chennai
C04541,Customer_04541,Retail,Surat
C04542,Customer_04542,Retail,Patna
C04543,Customer_04543,Wholesale,Raipur
C04544,Customer_04544,Retail,Chennai
C04545,Customer_04545,Retail,Kolkata
C04546,Customer_04546,Online,Lucknow
C04547,Customer_04547,Retail,Surat
C04548,Customer_04548,Online,Bhopal
C04549,Customer_04549,Wholesale,Hyderabad
C04550,Customer_04550,Corporate,Lucknow
C04551,Customer_04551,Wholesale,Kolkata
C04552,Customer_04552,Retail,Surat
C04553,Customer_04553,Online,Kolkata
C04554,Customer_04554,Online,Bhubaneswar
C04555,Customer_04555,Corporate,Bengaluru
C04556,Customer_04556,Wholesale,Lucknow
C04557,Customer_04557,Retail,Raipur
C04558,Customer_04558,Corporate,Bengaluru
C04559,Customer_04559,Retail,Pune
C04560,Customer_04560,Online,Guwahati
C04561,Customer_04561,Wholesale,Ahmedabad
C04562,Customer_04562,Retail,Kochi
C04563,Customer_04563,Retail,Bengaluru
C04564,Customer_04564,Retail,Bhopal
C04565,Customer_04565,Online,Bhubaneswar
C04566,Customer_04566,Corporate,Kochi
C04567,Customer_04567,Retail,
C04568,Customer_04568,Online,Bhopal
C04569,Customer_04569,Retail,Mumbai
C04570,Customer_04570,Wholesale,Bhubaneswar
C04571,Customer_04571,Retail,Nagpur
C04572,Customer_04572,Corporate,Raipur
C04573,Customer_04573,Online,Raipur
C04574,Customer_04574,Online,Jaipur
C04575,Customer_04575,Online,Raipur
C04576,Customer_04576,Online,Mumbai
C04577,Customer_04577,Corporate,Ahmedabad
C04578,Customer_04578,Online,Guwahati
C04579,Customer_04579,Corporate,Hyderabad
C04580,Customer_04580,Wholesale,Kochi
C04581,Customer_04581,Retail,Delhi
C04582,Customer_04582,Wholesale,Indore
C04583,Customer_04583,Retail,Jaipur
C04584,Customer_04584,Online,Bhubaneswar
C04585,Customer_04585,Wholesale,Kolkata
C04586,Customer_04586,Online,Chennai
C04587,Customer_04587,Retail,Kolkata
C04588,Customer_04588,Retail,Raipur
C04589,Customer_04589,Wholesale,Pune
C04590,Customer_04590,Corporate,Kolkata
C04591,Customer_04591,Retail,Lucknow
C04592,Customer_04592,Wholesale,Nagpur
C04593,Customer_04593,Online,Guwahati
C04594,Customer_04594,Online,Guwahati
C04595,Customer_04595,Retail,Bhopal
C04596,Customer_04596,Wholesale,Bhubaneswar
C04597,Customer_04597,Retail,Pune
C04598,Customer_04598,Corporate,Hyderabad
C04599,Customer_04599,Retail,Nagpur
C04600,Customer_04600,Retail,Chandigarh
C04601,Customer_04601,Retail,Bhubaneswar
C04602,Customer_04602,Retail,Chennai
C04603,Customer_04603,Online,Lucknow
C04604,Customer_04604,Retail,Jaipur
C04605,Customer_04605,Retail,Pune
C04606,Customer_04606,Wholesale,Kochi
C04607,Customer_04607,Retail,Indore
C04608,Customer_04608,Retail,Hyderabad
C04609,Customer_04609,Online,Chennai
C04610,Customer_04610,Online,Chandigarh
C04611,Customer_04611,Corporate,Ahmedabad
C04612,Customer_04612,Online,Mumbai
C04613,Customer_04613,Online,Bengaluru
C04614,Customer_04614,Retail,Chennai
C04615,Customer_04615,Online,Guwahati
C04616,Customer_04616,Online,Lucknow
C04617,Customer_04617,Online,Raipur
C04618,Customer_04618,Wholesale,Bhopal
C04619,Customer_04619,Retail,Surat
C04620,Customer_04620,Online,Chandigarh
C04621,Customer_04621,Online,Ahmedabad
C04622,Customer_04622,Corporate,Raipur
C04623,Customer_04623,Retail,Kochi
C04624,Customer_04624,Retail,Lucknow
C04625,Customer_04625,Retail,Lucknow
C04626,Customer_04626,Online,Kolkata
C04627,Customer_04627,Retail,Chennai
C04628,Customer_04628,Retail,Hyderabad
C04629,Customer_04629,Corporate,Pune
C04630,Customer_04630,Retail,Chandigarh
C04631,Customer_04631,Online,Mumbai
C04632,Customer_04632,Retail,Hyderabad
C04633,Customer_04633,Online,Bhubaneswar
C04634,Customer_04634,Online,Delhi
C04635,Customer_04635,Corporate,Bengaluru
C04636,Customer_04636,Corporate,Kolkata
C04637,Customer_04637,Retail,Nagpur
C04638,Customer_04638,Retail,Chennai
C04639,Customer_04639,Retail,Indore
C04640,Customer_04640,Online,Pune
C04641,Customer_04641,Online,Bhopal
C04642,Customer_04642,Wholesale,Chennai
C04643,Customer_04643,Online,Bhopal
C04644,Customer_04644,Retail,Lucknow
C04645,Customer_04645,Online,Hyderabad
C04646,Customer_04646,Corporate,Bhubaneswar
C04647,Customer_04647,Retail,Indore
C04648,Customer_04648,Wholesale,Chandigarh
C04649,Customer_04649,Retail,Surat
C04650,Customer_04650,Online,Pune
C04651,Customer_04651,Wholesale,Bhopal
C04652,Customer_04652,Retail,Mumbai
C04653,Customer_04653,Wholesale,Patna
C04654,Customer_04654,Retail,Bengaluru
C04655,Customer_04655,Wholesale,Jaipur
C04656,Customer_04656,Online,Raipur
C04657,Customer_04657,Retail,Mumbai
C04658,Customer_04658,Online,Kochi
C04659,Customer_04659,Online,Kolkata
C04660,Customer_04660,Retail,Pune
C04661,Customer_04661,Retail,Surat
C04662,Customer_04662,Online,Chandigarh
C04663,Customer_04663,Corporate,Kolkata
C04664,Customer_04664,Retail,Patna
C04665,Customer_04665,Retail,Indore
C04666,Customer_04666,Retail,Lucknow
C04667,Customer_04667,Online,Nagpur
C04668,Customer_04668,Retail,Chandigarh
C04669,Customer_04669,Retail,Kolkata
C04670,Customer_04670,Online,Delhi
C04671,Customer_04671,Online,Delhi
C04672,Customer_04672,Retail,Lucknow
C04673,Customer_04673,Wholesale,Bengaluru
C04674,Customer_04674,Online,Kochi
C04675,Customer_04675,Retail,Patna
C04676,Customer_04676,Retail,Jaipur
C04677,Customer_04677,Online,Patna
C04678,Customer_04678,Retail,Hyderabad
C04679,Customer_04679,Online,Lucknow
C04680,Customer_04680,Corporate,Raipur
C04681,Customer_04681,Retail,Kochi
C04682,Customer_04682,Retail,Hyderabad
C04683,Customer_04683,Online,Hyderabad
C04684,Customer_04684,Online,Jaipur
C04685,Customer_04685,Corporate,Ahmedabad
C04686,Customer_04686,Online,Bhopal
C04687,Customer_04687,Retail,Bhopal
C04688,Customer_04688,Online,Kolkata
C04689,Customer_04689,Wholesale,Lucknow
C04690,Customer_04690,Wholesale,Chennai
C04691,Customer_04691,Retail,Ahmedabad
C04692,Customer_04692,Retail,Lucknow
C04693,Customer_04693,Online,Lucknow
C04694,Customer_04694,Wholesale,Mumbai
C04695,Customer_04695,Retail,Bengaluru
C04696,Customer_04696,Retail,Jaipur
C04697,Customer_04697,Online,Nagpur
C04698,Customer_04698,Online,Bhopal
C04699,Customer_04699,Retail,Ahmedabad
C04700,Customer_04700,Retail,Bengaluru
C04701,Customer_04701,Retail,Pune
C04702,Customer_04702,Corporate,Delhi
C04703,Customer_04703,Online,Indore
C04704,Customer_04704,Wholesale,Patna
C04705,Customer_04705,Online,Pune
C04706,Customer_04706,Retail,Kolkata
C04707,Customer_04707,Online,Kolkata
C04708,Customer_04708,Wholesale,Indore
C04709,Customer_04709,Retail,Pune
C04710,Customer_04710,Retail,Guwahati
C04711,Customer_04711,Wholesale,Delhi
C04712,Customer_04712,Corporate,Hyderabad
C04713,Customer_04713,Retail,Hyderabad
C04714,Customer_04714,Online,Indore
C04715,Customer_04715,Online,Pune
C04716,Customer_04716,Retail,Surat
C04717,Customer_04717,Retail,Kochi
C04718,Customer_04718,Retail,Delhi
C04719,Customer_04719,Online,Hyderabad
C04720,Customer_04720,Retail,Kochi
C04721,Customer_04721,Retail,Ahmedabad
C04722,Customer_04722,Wholesale,Guwahati
C04723,Customer_04723,Online,Jaipur
C04724,Customer_04724,Retail,Surat
C04725,Customer_04725,Wholesale,Kochi
C04726,Customer_04726,Wholesale,Kolkata
C04727,Customer_04727,Wholesale,Jaipur
C04728,Customer_04728,Online,Indore
C04729,Customer_04729,Retail,Delhi
C04730,Customer_04730,Online,Chandigarh
C04731,Customer_04731,Online,Bengaluru
C04732,Customer_04732,Online,Bengaluru
C04733,Customer_04733,Online,Bhopal
C04734,Customer_04734,Wholesale,Nagpur
C04735,Customer_04735,Retail,Indore
C04736,Customer_04736,Online,Mumbai
C04737,Customer_04737,Wholesale,Pune
C04738,Customer_04738,Online,Kochi
C04739,Customer_04739,Retail,Hyderabad
C04740,Customer_04740,Corporate,Raipur
C04741,Customer_04741,Online,Ahmedabad
C04742,Customer_04742,Retail,Kolkata
C04743,Customer_04743,Wholesale,Pune
C04744,Customer_04744,Online,Bengaluru
C04745,Customer_04745,Online,Mumbai
C04746,Customer_04746,Wholesale,Bengaluru
C04747,Customer_04747,Online,Raipur
C04748,Customer_04748,Retail,Bhopal
C04749,Customer_04749,Wholesale,Raipur
C04750,Customer_04750,Online,Bhubaneswar
C04751,Customer_04751,Online,Patna
C04752,Customer_04752,Online,Kochi
C04753,Customer_04753,Online,Jaipur
C04754,Customer_04754,Retail,Bhubaneswar
C04755,Customer_04755,Online,Bengaluru
C04756,Customer_04756,Retail,Ahmedabad
C04757,Customer_04757,Retail,Bhopal
C04758,Customer_04758,Retail,Indore
C04759,Customer_04759,Wholesale,Bhopal
C04760,Customer_04760,Retail,Hyderabad
C04761,Customer_04761,Retail,Bhopal
C04762,Customer_04762,Retail,Guwahati
C04763,Customer_04763,Retail,Mumbai
C04764,Customer_04764,Online,Raipur
C04765,Customer_04765,Wholesale,Hyderabad
C04766,Customer_04766,Retail,Ahmedabad
C04767,Customer_04767,Online,Indore
C04768,Customer_04768,Online,Lucknow
C04769,Customer_04769,Online,Indore
C04770,Customer_04770,Retail,Patna
C04771,Customer_04771,Online,Ahmedabad
C04772,Customer_04772,Retail,Kolkata
C04773,Customer_04773,Retail,Chandigarh
C04774,Customer_04774,Retail,Chandigarh
C04775,Customer_04775,Online,Kolkata
C04776,Customer_04776,Retail,Surat
C04777,Customer_04777,Retail,Lucknow
C04778,Customer_04778,Retail,Delhi
C04779,Customer_04779,Online,Bhopal
C04780,Customer_04780,Online,Bengaluru
C04781,Customer_04781,Retail,Delhi
C04782,Customer_04782,Online,Mumbai
C04783,Customer_04783,Wholesale,Pune
C04784,Customer_04784,Online,Raipur
C04785,Customer_04785,Retail,Mumbai
C04786,Customer_04786,Online,Bhopal
C04787,Customer_04787,Retail,Jaipur
C04788,Customer_04788,Online,Delhi
C04789,Customer_04789,Retail,Jaipur
C04790,Customer_04790,Retail,Chandigarh
C04791,Customer_04791,Retail,Bengaluru
C04792,Customer_04792,Wholesale,Hyderabad
C04793,Customer_04793,Retail,Chandigarh
C04794,Customer_04794,Online,Pune
C04795,Customer_04795,Retail,Indore
C04796,Customer_04796,Online,Patna
C04797,Customer_04797,Online,Raipur
C04798,Customer_04798,Online,Kolkata
C04799,Customer_04799,Online,Patna
C04800,Customer_04800,Online,Chandigarh
C04801,Customer_04801,Retail,Bhubaneswar
C04802,Customer_04802,Online,Jaipur
C04803,Customer_04803,Retail,Chennai
C04804,Customer_04804,Online,Mumbai
C04805,Customer_04805,Online,Kolkata
C04806,Customer_04806,Retail,Ahmedabad
C04807,Customer_04807,Retail,Jaipur
C04808,Customer_04808,Wholesale,Patna
C04809,Customer_04809,Online,Indore
C04810,Customer_04810,Corporate,Hyderabad
C04811,Customer_04811,Wholesale,Bengaluru
C04812,Customer_04812,Online,Bhubaneswar
C04813,Customer_04813,Corporate,Hyderabad
C04814,Customer_04814,Retail,Bhopal
C04815,Customer_04815,Retail,Pune
C04816,Customer_04816,Online,Indore
C04817,Customer_04817,Online,Kochi
C04818,Customer_04818,Online,Mumbai
C04819,Customer_04819,Wholesale,Nagpur
C04820,Customer_04820,Retail,Delhi
C04821,Customer_04821,Wholesale,Lucknow
C04822,Customer_04822,Retail,Mumbai
C04823,Customer_04823,Retail,Mumbai
C04824,Customer_04824,Online,Surat
C04825,Customer_04825,Retail,Delhi
C04826,Customer_04826,Online,Bhopal
C04827,Customer_04827,Wholesale,Surat
C04828,Customer_04828,Online,Lucknow
C04829,Customer_04829,Retail,Ahmedabad
C04830,Customer_04830,Retail,Surat
C04831,Customer_04831,Retail,Pune
C04832,Customer_04832,Corporate,Jaipur
C04833,Customer_04833,Online,Indore
C04834,Customer_04834,Wholesale,Chandigarh
C04835,Customer_04835,Retail,Delhi
C04836,Customer_04836,Corporate,Surat
C04837,Customer_04837,Retail,Bhubaneswar
C04838,Customer_04838,Retail,Kolkata
C04839,Customer_04839,Online,Guwahati
C04840,Customer_04840,Corporate,Delhi
C04841,Customer_04841,Retail,Surat
C04842,Customer_04842,Retail,Patna
C04843,Customer_04843,Corporate,Kochi
C04844,Customer_04844,Retail,Kochi
C04845,Customer_04845,Retail,Hyderabad
C04846,Customer_04846,Online,Nagpur
C04847,Customer_04847,Online,Ahmedabad
C04848,Customer_04848,Wholesale,Jaipur
C04849,Customer_04849,Corporate,Jaipur
C04850,Customer_04850,Online,Surat
C04851,Customer_04851,Retail,Nagpur
C04852,Customer_04852,Corporate,Pune
C04853,Customer_04853,Wholesale,Indore
C04854,Customer_04854,Retail,Guwahati
C04855,Customer_04855,Online,Guwahati
C04856,Customer_04856,Retail,Bhopal
C04857,Customer_04857,Retail,Mumbai
C04858,Customer_04858,Retail,Guwahati
C04859,Customer_04859,Wholesale,Mumbai
C04860,Customer_04860,Online,Patna
C04861,Customer_04861,Online,Surat
C04862,Customer_04862,Corporate,Surat
C04863,Customer_04863,Retail,Hyderabad
C04864,Customer_04864,Retail,Indore
C04865,Customer_04865,Retail,Jaipur
C04866,Customer_04866,Retail,Nagpur
C04867,Customer_04867,Retail,Mumbai
C04868,Customer_04868,Online,Surat
C04869,Customer_04869,Corporate,Bhopal
C04870,Customer_04870,Corporate,Pune
C04871,Customer_04871,Retail,Kolkata
C04872,Customer_04872,Online,Pune
C04873,Customer_04873,Retail,Raipur
C04874,Customer_04874,Retail,Raipur
C04875,Customer_04875,Online,Raipur
C04876,Customer_04876,Online,Hyderabad
C04877,Customer_04877,Retail,Hyderabad
C04878,Customer_04878,Wholesale,Hyderabad
C04879,Customer_04879,Retail,Kochi
C04880,Customer_04880,Online,Kochi
C04881,Customer_04881,Wholesale,Chennai
C04882,Customer_04882,Corporate,Bengaluru
C04883,Customer_04883,Retail,Nagpur
C04884,Customer_04884,Retail,Lucknow
C04885,Customer_04885,Wholesale,Kochi
C04886,Customer_04886,Wholesale,Indore
C04887,Customer_04887,Retail,Chandigarh
C04888,Customer_04888,Online,Hyderabad
C04889,Customer_04889,Online,Delhi
C04890,Customer_04890,Corporate,Lucknow
C04891,Customer_04891,Online,Kolkata
C04892,Customer_04892,Online,Surat
C04893,Customer_04893,Online,Patna
C04894,Customer_04894,Online,Delhi
C04895,Customer_04895,Retail,Raipur
C04896,Customer_04896,Retail,Hyderabad
C04897,Customer_04897,Retail,Pune
C04898,Customer_04898,Wholesale,Kochi
C04899,Customer_04899,Retail,Bhopal
C04900,Customer_04900,Corporate,Mumbai
C04901,Customer_04901,Retail,Guwahati
C04902,Customer_04902,Retail,Jaipur
C04903,Customer_04903,Wholesale,Raipur
C04904,Customer_04904,Retail,Delhi
C04905,Customer_04905,Retail,Delhi
C04906,Customer_04906,Retail,Hyderabad
C04907,Customer_04907,Wholesale,Nagpur
C04908,Customer_04908,Wholesale,Delhi
C04909,Customer_04909,Online,Bhubaneswar
C04910,Customer_04910,Online,Ahmedabad
C04911,Customer_04911,Wholesale,Raipur
C04912,Customer_04912,Retail,Bengaluru
C04913,Customer_04913,Retail,Raipur
C04914,Customer_04914,Online,Kochi
C04915,Customer_04915,Retail,Ahmedabad
C04916,Customer_04916,Retail,Bhubaneswar
C04917,Customer_04917,Online,Jaipur
C04918,Customer_04918,Wholesale,Indore
C04919,Customer_04919,Retail,Bengaluru
C04920,Customer_04920,Retail,Surat
C04921,Customer_04921,Corporate,Jaipur
C04922,Customer_04922,Online,Mumbai
C04923,Customer_04923,Online,Kolkata
C04924,Customer_04924,Wholesale,Lucknow
C04925,Customer_04925,Wholesale,Chandigarh
C04926,Customer_04926,Corporate,Jaipur
C04927,Customer_04927,Corporate,Chennai
C04928,Customer_04928,Retail,Jaipur
C04929,Customer_04929,Online,Mumbai
C04930,Customer_04930,Retail,Chennai
C04931,Customer_04931,Retail,Jaipur
C04932,Customer_04932,Online,Mumbai
C04933,Customer_04933,Wholesale,Pune
C04934,Customer_04934,Corporate,Bhopal
C04935,Customer_04935,Retail,Ahmedabad
C04936,Customer_04936,Wholesale,Guwahati
C04937,Customer_04937,Corporate,Lucknow
C04938,Customer_04938,Corporate,Jaipur
C04939,Customer_04939,Retail,Lucknow
C04940,Customer_04940,Retail,Surat
C04941,Customer_04941,Online,Surat
C04942,Customer_04942,Retail,Lucknow
C04943,Customer_04943,Corporate,Hyderabad
C04944,Customer_04944,Corporate,Hyderabad
C04945,Customer_04945,Retail,Guwahati
C04946,Customer_04946,Retail,Nagpur
C04947,Customer_04947,Retail,Bhubaneswar
C04948,Customer_04948,Corporate,Lucknow
C04949,Customer_04949,Retail,Jaipur
C04950,Customer_04950,Wholesale,Lucknow
C04951,Customer_04951,Wholesale,Nagpur
C04952,Customer_04952,Online,Pune
C04953,Customer_04953,Retail,Nagpur
C04954,Customer_04954,Retail,Bhubaneswar
C04955,Customer_04955,Corporate,Mumbai
C04956,Customer_04956,Corporate,Mumbai
C04957,Customer_04957,Online,Kolkata
C04958,Customer_04958,Retail,Ahmedabad
C04959,Customer_04959,Retail,Kochi
C04960,Customer_04960,Online,Guwahati
C04961,Customer_04961,Retail,Bhubaneswar
C04962,Customer_04962,Corporate,Chennai
C04963,Customer_04963,Online,Nagpur
C04964,Customer_04964,Retail,Raipur
C04965,Customer_04965,Corporate,Raipur
C04966,Customer_04966,Corporate,Surat
C04967,Customer_04967,Retail,Hyderabad
C04968,Customer_04968,Wholesale,Guwahati
C04969,Customer_04969,Retail,Guwahati
C04970,Customer_04970,Retail,Guwahati
C04971,Customer_04971,Retail,Surat
C04972,Customer_04972,Online,Pune
C04973,Customer_04973,Corporate,Nagpur
C04974,Customer_04974,Wholesale,Ahmedabad
C04975,Customer_04975,Retail,Raipur
C04976,Customer_04976,Online,Bhopal
C04977,Customer_04977,Retail,Guwahati
C04978,Customer_04978,Online,Ahmedabad
C04979,Customer_04979,Wholesale,Indore
C04980,Customer_04980,Retail,Kochi
C04981,Customer_04981,Retail,Bengaluru
C04982,Customer_04982,Online,Mumbai
C04983,Customer_04983,Retail,Kolkata
C04984,Customer_04984,Online,Guwahati
C04985,Customer_04985,Retail,Indore
C04986,Customer_04986,Retail,Mumbai
C04987,Customer_04987,Wholesale,Kochi
C04988,Customer_04988,Corporate,Bhopal
C04989,Customer_04989,Corporate,Nagpur
C04990,Customer_04990,Retail,Jaipur
C04991,Customer_04991,Retail,Surat
C04992,Customer_04992,Retail,Bhopal
C04993,Customer_04993,Wholesale,Chennai
C04994,Customer_04994,Wholesale,Chandigarh
C04995,Customer_04995,Corporate,Kochi
C04996,Customer_04996,Corporate,Kolkata
C04997,Customer_04997,Retail,Jaipur
C04998,Customer_04998,Wholesale,Delhi
C04999,Customer_04999,Online,Indore
C05000,Customer_05000,Online,Kolkata
C05001,Customer_05001,Retail,Raipur
C05002,Customer_05002,Retail,Surat
C05003,Customer_05003,Wholesale,Kochi
C05004,Customer_05004,Retail,Bengaluru
C05005,Customer_05005,Retail,Raipur
C05006,Customer_05006,Retail,Bengaluru
C05007,Customer_05007,Online,Bengaluru
C05008,Customer_05008,Retail,Pune
C05009,Customer_05009,Retail,Bhubaneswar
C05010,Customer_05010,Retail,Delhi
C05011,Customer_05011,Online,Indore
C05012,Customer_05012,Online,Indore
C05013,Customer_05013,Wholesale,Mumbai
C05014,Customer_05014,Wholesale,Surat
C05015,Customer_05015,Corporate,Chandigarh
C05016,Customer_05016,Retail,Kolkata
C05017,Customer_05017,Retail,Indore
C05018,Customer_05018,Retail,Mumbai
C05019,Customer_05019,Retail,Indore
C05020,Customer_05020,Retail,Kochi
C05021,Customer_05021,Corporate,Bhopal
C05022,Customer_05022,Online,Bhubaneswar
C05023,Customer_05023,Wholesale,Kolkata
C05024,Customer_05024,Corporate,Indore
C05025,Customer_05025,Retail,Bengaluru
C05026,Customer_05026,Retail,Bhubaneswar
C05027,Customer_05027,Online,Pune
C05028,Customer_05028,Online,Indore
C05029,Customer_05029,Retail,Bengaluru
C05030,Customer_05030,Wholesale,Mumbai
C05031,Customer_05031,Online,Bhopal
C05032,Customer_05032,Online,Hyderabad
C05033,Customer_05033,Online,Ahmedabad
C05034,Customer_05034,Retail,Guwahati
C05035,Customer_05035,Retail,Indore
C05036,Customer_05036,Wholesale,Nagpur
C05037,Customer_05037,Retail,Patna
C05038,Customer_05038,Corporate,Chandigarh
C05039,Customer_05039,Wholesale,Surat
C05040,Customer_05040,Retail,Bhubaneswar
C05041,Customer_05041,Online,Bhopal
C05042,Customer_05042,Wholesale,Pune
C05043,Customer_05043,Retail,Mumbai
C05044,Customer_05044,Online,Chandigarh
C05045,Customer_05045,Online,Nagpur
C05046,Customer_05046,Online,Kochi
C05047,Customer_05047,Retail,Lucknow
C05048,Customer_05048,Online,Lucknow
C05049,Customer_05049,Online,Hyderabad
C05050,Customer_05050,Retail,Kochi
C05051,Customer_05051,Retail,Chandigarh
C05052,Customer_05052,Online,Ahmedabad
C05053,Customer_05053,Retail,Patna
C05054,Customer_05054,Online,Kolkata
C05055,Customer_05055,Wholesale,Jaipur
C05056,Customer_05056,Wholesale,Mumbai
C05057,Customer_05057,Retail,Chennai
C05058,Customer_05058,Online,Chandigarh
C05059,Customer_05059,Retail,Raipur
C05060,Customer_05060,Wholesale,Surat
C05061,Customer_05061,Online,Raipur
C05062,Customer_05062,Online,Indore
C05063,Customer_05063,Corporate,Lucknow
C05064,Customer_05064,Wholesale,Ahmedabad
C05065,Customer_05065,Retail,Raipur
C05066,Customer_05066,Corporate,Surat
C05067,Customer_05067,Online,Guwahati
C05068,Customer_05068,Retail,Indore
C05069,Customer_05069,Retail,Nagpur
C05070,Customer_05070,Online,Surat
C05071,Customer_05071,Retail,Kolkata
C05072,Customer_05072,Online,Indore
C05073,Customer_05073,Wholesale,Lucknow
C05074,Customer_05074,Retail,Surat
C05075,Customer_05075,Online,Pune
C05076,Customer_05076,Retail,Bhopal
C05077,Customer_05077,Wholesale,Kolkata
C05078,Customer_05078,Wholesale,Indore
C05079,Customer_05079,Wholesale,Kochi
C05080,Customer_05080,Online,Indore
C05081,Customer_05081,Online,Bengaluru
C05082,Customer_05082,Online,Jaipur
C05083,Customer_05083,Retail,Pune
C05084,Customer_05084,Retail,Mumbai
C05085,Customer_05085,Wholesale,Patna
C05086,Customer_05086,Corporate,Raipur
C05087,Customer_05087,Online,Lucknow
C05088,Customer_05088,Online,Hyderabad
C05089,Customer_05089,Retail,Bhubaneswar
C05090,Customer_05090,Wholesale,Jaipur
C05091,Customer_05091,Wholesale,Chandigarh
C05092,Customer_05092,Retail,Bengaluru
C05093,Customer_05093,Retail,Chennai
C05094,Customer_05094,Corporate,Mumbai
C05095,Customer_05095,Retail,Bhopal
C05096,Customer_05096,Retail,Kolkata
C05097,Customer_05097,Retail,Raipur
C05098,Customer_05098,Corporate,Kolkata
C05099,Customer_05099,Online,Delhi
C05100,Customer_05100,Online,Kochi
C05101,Customer_05101,Corporate,Bengaluru
C05102,Customer_05102,Retail,Chandigarh
C05103,Customer_05103,Online,Jaipur
C05104,Customer_05104,Retail,Patna
C05105,Customer_05105,Retail,Chandigarh
C05106,Customer_05106,Online,Kolkata
C05107,Customer_05107,Online,Bhopal
C05108,Customer_05108,Retail,Chennai
C05109,Customer_05109,Retail,Chennai
C05110,Customer_05110,Wholesale,Hyderabad
C05111,Customer_05111,Retail,Bhopal
C05112,Customer_05112,Retail,Bhopal
C05113,Customer_05113,Retail,Mumbai
C05114,Customer_05114,Retail,Bhubaneswar
C05115,Customer_05115,Online,Guwahati
C05116,Customer_05116,Retail,Ahmedabad
C05117,Customer_05117,Retail,Chennai
C05118,Customer_05118,Wholesale,Bhubaneswar
C05119,Customer_05119,Online,Patna
C05120,Customer_05120,Retail,Bengaluru
C05121,Customer_05121,Retail,Lucknow
C05122,Customer_05122,Retail,Delhi
C05123,Customer_05123,Online,Surat
C05124,Customer_05124,Online,Indore
C05125,Customer_05125,Online,Guwahati
C05126,Customer_05126,Corporate,Patna
C05127,Customer_05127,Online,Pune
C05128,Customer_05128,Online,Ahmedabad
C05129,Customer_05129,Wholesale,Kolkata
C05130,Customer_05130,Retail,Bengaluru
C05131,Customer_05131,Corporate,Chennai
C05132,Customer_05132,Retail,Raipur
C05133,Customer_05133,Retail,Guwahati
C05134,Customer_05134,Online,Patna
C05135,Customer_05135,Retail,Kolkata
C05136,Customer_05136,Online,Patna
C05137,Customer_05137,Online,Pune
C05138,Customer_05138,Wholesale,Chandigarh
C05139,Customer_05139,Online,Guwahati
C05140,Customer_05140,Retail,Delhi
C05141,Customer_05141,Wholesale,Kochi
C05142,Customer_05142,Wholesale,Nagpur
C05143,Customer_05143,Online,Kochi
C05144,Customer_05144,Online,Bhubaneswar
C05145,Customer_05145,Retail,Kochi
C05146,Customer_05146,Online,Mumbai
C05147,Customer_05147,Retail,Chandigarh
C05148,Customer_05148,Corporate,Guwahati
C05149,Customer_05149,Retail,Ahmedabad
C05150,Customer_05150,Online,Delhi
C05151,Customer_05151,Retail,Surat
C05152,Customer_05152,Retail,Bengaluru
C05153,Customer_05153,Wholesale,Kolkata
C05154,Customer_05154,Online,Chennai
C05155,Customer_05155,Wholesale,Bhopal
C05156,Customer_05156,Corporate,Kolkata
C05157,Customer_05157,Wholesale,Bengaluru
C05158,Customer_05158,Wholesale,Guwahati
C05159,Customer_05159,Retail,Delhi
C05160,Customer_05160,Online,Guwahati
C05161,Customer_05161,Retail,Bhubaneswar
C05162,Customer_05162,Online,Delhi
C05163,Customer_05163,Corporate,Chennai
C05164,Customer_05164,Corporate,Guwahati
C05165,Customer_05165,Wholesale,Pune
C05166,Customer_05166,Online,Bhubaneswar
C05167,Customer_05167,Online,Bengaluru
C05168,Customer_05168,Retail,Lucknow
C05169,Customer_05169,Online,Chennai
C05170,Customer_05170,Retail,Raipur
C05171,Customer_05171,Wholesale,Guwahati
C05172,Customer_05172,Retail,Guwahati
C05173,Customer_05173,Retail,Lucknow
C05174,Customer_05174,Retail,Kolkata
C05175,Customer_05175,Wholesale,Ahmedabad
