Order_ID,Order_Line_ID,Customer_ID,Product_ID,Warehouse_ID,Order_Date,Ordered_Quantity,Fulfilled_Quantity,Order_Status
ORD0159567,ORD0159567-L1,C05431,P0028,W04,31-05-2023,1,0,Completed
ORD0159567,ORD0159567-L2,C05431,P0101,W03,31-05-2023,4,3,Completed
ORD0159567,ORD0159567-L3,C05431,P0144,W04,31-05-2023,3,2,Completed
ORD0159568,ORD0159568-L1,C05431,P0120,W13,08-07-2023,4,3,Completed
ORD0159568,ORD0159568-L2,C05431,P0093,W13,08-07-2023,3,2,Completed
ORD0159569,ORD0159569-L1,C05431,P0034,W03,20-10-2023,4,3,Completed
ORD0159570,ORD0159570-L1,C05431,P0136,W10,06-11-2023,1,0,Completed
ORD0159570,ORD0159570-L2,C05431,P0181,W06,06-11-2023,2,1,Completed
ORD0159570,ORD0159570-L3,C05431,P0157,W02,06-11-2023,4,1,Completed
ORD0159571,ORD0159571-L1,C05431,P0095,W04,26-11-2023,1,0,Completed
ORD0159572,ORD0159572-L1,C05431,P0037,W07,29-01-2024,2,1,Completed
ORD0159573,ORD0159573-L1,C05431,P0154,W11,07-02-2024,4,3,Completed
ORD0159574,ORD0159574-L1,C05431,P0051,W13,05-03-2024,4,3,Completed
ORD0159574,ORD0159574-L2,C05431,P0087,W07,05-03-2024,4,3,Completed
ORD0159575,ORD0159575-L1,C05431,P0084,W10,02-04-2024,4,3,Completed
ORD0159576,ORD0159576-L1,C05431,P0001,W11,13-04-2024,3,2,Completed
ORD0159576,ORD0159576-L2,C05431,P0198,W12,13-04-2024,4,1,Completed
ORD0159576,ORD0159576-L3,C05431,P0146,W07,13-04-2024,3,2,Completed
ORD0159577,ORD0159577-L1,C05431,P0090,W07,17-05-2024,3,2,Completed
ORD0159577,ORD0159577-L2,C05431,P0111,W02,17-05-2024,4,3,Completed
ORD0159577,ORD0159577-L3,C05431,P0043,W09,17-05-2024,3,2,Completed
ORD0159578,ORD0159578-L1,C05431,P0089,W12,06-06-2024,1,0,Completed
ORD0159578,ORD0159578-L2,C05431,P0023,W14,06-06-2024,4,3,Completed
ORD0159579,ORD0159579-L1,C05431,P0016,W07,15-06-2024,4,3,Completed
ORD0159580,ORD0159580-L1,C05431,P0047,W10,20-06-2024,1,0,Completed
ORD0159580,ORD0159580-L2,C05431,P0025,W10,20-06-2024,3,2,Completed
ORD0159581,ORD0159581-L1,C05431,P0157,W02,06-07-2024,2,1,Completed
ORD0159581,ORD0159581-L2,C05431,P0175,W07,06-07-2024,2,1,Completed
ORD0159582,ORD0159582-L1,C05431,P0131,W01,26-07-2024,3,1,Completed
ORD0159582,ORD0159582-L2,C05431,P0162,W10,26-07-2024,3,1,Completed
ORD0159583,ORD0159583-L1,C05431,P0117,W07,25-09-2024,2,1,Completed
ORD0159584,ORD0159584-L1,C05431,P0025,W11,09-10-2024,2,1,Completed
ORD0159584,ORD0159584-L2,C05431,P0082,W15,09-10-2024,4,3,Completed
ORD0159584,ORD0159584-L3,C05431,P0131,W01,09-10-2024,3,2,Completed
ORD0159585,ORD0159585-L1,C05431,P0131,W04,13-10-2024,1,0,Completed
ORD0159585,ORD0159585-L2,C05431,P0128,W07,13-10-2024,3,2,Completed
ORD0159586,ORD0159586-L1,C05431,P0035,W05,08-11-2024,3,2,Completed
ORD0159587,ORD0159587-L1,C05431,P0149,W14,02-12-2024,3,2,Completed
ORD0159588,ORD0159588-L1,C05431,P0085,W15,14-12-2024,3,2,Completed
ORD0159589,ORD0159589-L1,C05431,P0123,W06,30-12-2024,1,0,Completed
ORD0159590,ORD0159590-L1,C05432,P0099,W09,04-03-2023,5,2,Completed
ORD0159590,ORD0159590-L2,C05432,P0070,W07,04-03-2023,1,0,Completed
ORD0159590,ORD0159590-L3,C05432,P0177,W01,04-03-2023,1,0,Completed
ORD0159591,ORD0159591-L1,C05432,P0110,W01,19-03-2023,4,3,Completed
ORD0159592,ORD0159592-L1,C05432,P0095,W04,04-04-2023,7,6,Completed
ORD0159592,ORD0159592-L2,C05432,P0111,W08,04-04-2023,2,1,Completed
ORD0159593,ORD0159593-L1,C05432,P0195,W05,06-04-2023,6,5,Completed
ORD0159594,ORD0159594-L1,C05432,P0031,W06,19-05-2023,4,3,Completed
ORD0159594,ORD0159594-L2,C05432,P0126,W01,19-05-2023,7,6,Completed
ORD0159595,ORD0159595-L1,C05432,P0185,W12,24-08-2023,6,5,Completed
ORD0159596,ORD0159596-L1,C05432,P0112,W05,25-11-2023,2,1,Completed
ORD0159596,ORD0159596-L2,C05432,P0152,W04,25-11-2023,5,4,Completed
ORD0159597,ORD0159597-L1,C05432,P0188,W07,08-12-2023,6,5,Completed
ORD0159597,ORD0159597-L2,C05432,P0089,W08,08-12-2023,7,6,Completed
ORD0159597,ORD0159597-L3,C05432,P0038,W07,08-12-2023,2,1,Completed
ORD0159598,ORD0159598-L1,C05432,P0087,W15,23-01-2024,5,4,Completed
ORD0159599,ORD0159599-L1,C05432,P0123,W12,28-01-2024,2,1,Completed
ORD0159599,ORD0159599-L2,C05432,P0001,W03,28-01-2024,6,5,Completed
ORD0159600,ORD0159600-L1,C05432,P0137,W07,28-01-2024,5,1,Completed
ORD0159601,ORD0159601-L1,C05432,P0003,W14,29-02-2024,4,3,Completed
ORD0159601,ORD0159601-L2,C05432,P0157,W14,29-02-2024,2,0,Completed
ORD0159602,ORD0159602-L1,C05432,P0105,W12,14-04-2024,6,5,Completed
ORD0159603,ORD0159603-L1,C05432,P0004,W04,21-06-2024,2,1,Completed
ORD0159604,ORD0159604-L1,C05432,P0134,W03,22-07-2024,1,0,Completed
ORD0159605,ORD0159605-L1,C05432,P0090,W04,08-08-2024,5,4,Completed
ORD0159606,ORD0159606-L1,C05432,P0095,W04,16-08-2024,3,2,Completed
ORD0159607,ORD0159607-L1,C05432,P0144,W04,21-08-2024,1,0,Completed
ORD0159608,ORD0159608-L1,C05432,P0138,W07,28-08-2024,7,6,Completed
ORD0159608,ORD0159608-L2,C05432,P0044,W09,28-08-2024,1,0,Completed
ORD0159609,ORD0159609-L1,C05432,P0021,W04,30-08-2024,7,6,Completed
ORD0159609,ORD0159609-L2,C05432,P0087,W09,30-08-2024,7,6,Completed
ORD0159610,ORD0159610-L1,C05432,P0031,W11,06-12-2024,3,2,Completed
ORD0159610,ORD0159610-L2,C05432,P0182,W07,06-12-2024,6,3,Completed
ORD0159611,ORD0159611-L1,C05432,P0157,W14,07-12-2024,2,1,Completed
ORD0159611,ORD0159611-L2,C05432,P0132,W15,07-12-2024,7,5,Completed
ORD0159611,ORD0159611-L3,C05432,P0074,W10,07-12-2024,3,2,Completed
ORD0159612,ORD0159612-L1,C05433,P0143,W07,24-01-2023,1,0,Completed
ORD0159612,ORD0159612-L2,C05433,P0127,W11,24-01-2023,1,0,Completed
ORD0159612,ORD0159612-L3,C05433,P0168,W13,24-01-2023,3,2,Completed
ORD0159613,ORD0159613-L1,C05433,P0142,W03,11-02-2023,2,1,Completed
ORD0159614,ORD0159614-L1,C05433,P0048,W14,02-03-2023,1,0,Completed
ORD0159614,ORD0159614-L2,C05433,P0045,W12,02-03-2023,2,1,Completed
ORD0159615,ORD0159615-L1,C05433,P0091,W07,14-03-2023,2,1,Completed
ORD0159616,ORD0159616-L1,C05433,P0174,W04,02-04-2023,3,2,Completed
ORD0159617,ORD0159617-L1,C05433,P0019,W04,12-04-2023,2,1,Completed
ORD0159618,ORD0159618-L1,C05433,P0140,W07,11-05-2023,4,3,Completed
ORD0159618,ORD0159618-L2,C05433,P0069,W14,11-05-2023,3,2,Completed
ORD0159619,ORD0159619-L1,C05433,P0087,W15,25-06-2023,4,3,Completed
ORD0159619,ORD0159619-L2,C05433,P0117,W02,25-06-2023,2,1,Completed
ORD0159620,ORD0159620-L1,C05433,P0061,W04,14-07-2023,3,2,Completed
ORD0159621,ORD0159621-L1,C05433,P0155,W05,29-07-2023,3,2,Completed
ORD0159621,ORD0159621-L2,C05433,P0074,W15,29-07-2023,4,3,Completed
ORD0159622,ORD0159622-L1,C05433,P0083,W04,04-10-2023,3,2,Completed
ORD0159623,ORD0159623-L1,C05433,P0193,W10,05-10-2023,4,1,Completed
ORD0159624,ORD0159624-L1,C05433,P0051,W13,21-10-2023,4,3,Completed
ORD0159625,ORD0159625-L1,C05433,P0141,W04,03-11-2023,1,0,Completed
ORD0159625,ORD0159625-L2,C05433,P0019,W04,03-11-2023,2,1,Completed
ORD0159626,ORD0159626-L1,C05433,P0050,W07,06-11-2023,1,0,Completed
ORD0159627,ORD0159627-L1,C05433,P0044,W09,11-11-2023,4,3,Completed
ORD0159627,ORD0159627-L2,C05433,P0066,W14,11-11-2023,1,0,Completed
ORD0159628,ORD0159628-L1,C05433,P0048,W11,18-11-2023,3,2,Completed
ORD0159628,ORD0159628-L2,C05433,P0129,W15,18-11-2023,1,0,Completed
ORD0159629,ORD0159629-L1,C05433,P0013,W04,24-11-2023,1,0,Completed
ORD0159630,ORD0159630-L1,C05433,P0005,W11,14-12-2023,4,3,Completed
ORD0159630,ORD0159630-L2,C05433,P0094,W10,14-12-2023,1,0,Completed
ORD0159631,ORD0159631-L1,C05433,P0181,W13,18-02-2024,4,3,Completed
ORD0159632,ORD0159632-L1,C05433,P0070,W07,31-03-2024,4,3,Completed
ORD0159632,ORD0159632-L2,C05433,P0142,W03,31-03-2024,1,0,Completed
ORD0159633,ORD0159633-L1,C05433,P0154,W10,01-04-2024,3,2,Completed
ORD0159633,ORD0159633-L2,C05433,P0047,W07,01-04-2024,2,1,Completed
ORD0159634,ORD0159634-L1,C05433,P0029,W02,13-04-2024,2,1,Completed
ORD0159635,ORD0159635-L1,C05433,P0078,W13,16-05-2024,1,0,Completed
ORD0159636,ORD0159636-L1,C05433,P0133,W07,01-06-2024,2,1,Completed
ORD0159637,ORD0159637-L1,C05433,P0122,W11,03-06-2024,2,1,Completed
ORD0159638,ORD0159638-L1,C05433,P0073,W14,13-06-2024,1,0,Completed
ORD0159639,ORD0159639-L1,C05433,P0068,W03,23-06-2024,2,1,Completed
ORD0159639,ORD0159639-L2,C05433,P0060,W05,23-06-2024,3,2,Completed
ORD0159639,ORD0159639-L3,C05433,P0182,W07,23-06-2024,4,3,Completed
ORD0159640,ORD0159640-L1,C05433,P0036,W10,17-07-2024,4,3,Completed
ORD0159640,ORD0159640-L2,C05433,P0094,W07,17-07-2024,2,1,Completed
ORD0159640,ORD0159640-L3,C05433,P0039,W07,17-07-2024,1,0,Completed
ORD0159641,ORD0159641-L1,C05433,P0004,W07,20-07-2024,3,1,Completed
ORD0159642,ORD0159642-L1,C05433,P0149,W08,30-08-2024,1,0,Completed
ORD0159642,ORD0159642-L2,C05433,P0143,W01,30-08-2024,4,3,Completed
ORD0159643,ORD0159643-L1,C05433,P0015,W07,13-09-2024,2,1,Completed
ORD0159644,ORD0159644-L1,C05433,P0038,W04,14-09-2024,2,1,Completed
ORD0159645,ORD0159645-L1,C05433,P0132,W07,17-11-2024,1,0,Completed
ORD0159645,ORD0159645-L2,C05433,P0133,W07,17-11-2024,2,1,Completed
ORD0159645,ORD0159645-L3,C05433,P0179,W07,17-11-2024,1,0,Completed
ORD0159646,ORD0159646-L1,C05433,P0105,W09,20-11-2024,4,3,Completed
ORD0159647,ORD0159647-L1,C05433,P0095,W04,06-12-2024,2,0,Completed
ORD0159647,ORD0159647-L2,C05433,P0031,W11,06-12-2024,1,0,Completed
ORD0159648,ORD0159648-L1,C05434,P0179,W06,18-01-2023,3,2,Completed
ORD0159649,ORD0159649-L1,C05434,P0095,W15,10-02-2023,7,6,Completed
ORD0159649,ORD0159649-L2,C05434,P0126,W05,10-02-2023,,2,Completed
ORD0159650,ORD0159650-L1,C05434,P0095,W15,23-02-2023,3,2,Completed
ORD0159651,ORD0159651-L1,C05434,P0115,W02,26-02-2023,2,1,Completed
ORD0159651,ORD0159651-L2,C05434,P0137,W08,26-02-2023,2,1,Completed
ORD0159652,ORD0159652-L1,C05434,P0112,W15,02-03-2023,4,3,Completed
ORD0159652,ORD0159652-L2,C05434,P0012,W09,02-03-2023,7,6,Completed
ORD0159652,ORD0159652-L3,C05434,P0017,W15,02-03-2023,1,0,Completed
ORD0159653,ORD0159653-L1,C05434,P0036,W10,04-03-2023,4,3,Completed
ORD0159653,ORD0159653-L2,C05434,P0077,W10,04-03-2023,3,2,Completed
ORD0159653,ORD0159653-L3,C05434,P0146,W07,04-03-2023,4,3,Completed
ORD0159654,ORD0159654-L1,C05434,P0004,W01,18-03-2023,1,0,Completed
ORD0159655,ORD0159655-L1,C05434,P0149,W02,10-04-2023,4,3,Completed
ORD0159655,ORD0159655-L2,C05434,P0078,W15,10-04-2023,2,1,Completed
ORD0159656,ORD0159656-L1,C05434,P0177,W11,02-05-2023,4,2,Completed
ORD0159657,ORD0159657-L1,C05434,P0168,W13,21-05-2023,2,1,Completed
ORD0159657,ORD0159657-L2,C05434,P0032,W03,21-05-2023,4,1,Completed
ORD0159657,ORD0159657-L3,C05434,P0199,W02,21-05-2023,7,6,Completed
ORD0159658,ORD0159658-L1,C05434,P0142,W03,09-06-2023,4,3,Completed
ORD0159659,ORD0159659-L1,C05434,P0122,W10,14-06-2023,1,0,Completed
ORD0159659,ORD0159659-L2,C05434,P0144,W02,14-06-2023,5,2,Completed
ORD0159659,ORD0159659-L3,C05434,P0051,W03,14-06-2023,5,4,Completed
ORD0159660,ORD0159660-L1,C05434,P0093,W02,23-06-2023,7,6,Completed
ORD0159661,ORD0159661-L1,C05434,P0087,W09,29-06-2023,4,3,Completed
ORD0159661,ORD0159661-L2,C05434,P0109,W11,29-06-2023,6,5,Completed
ORD0159662,ORD0159662-L1,C05434,P0183,W02,04-07-2023,3,2,Completed
ORD0159663,ORD0159663-L1,C05434,P0037,W06,13-08-2023,7,6,Completed
ORD0159663,ORD0159663-L2,C05434,P0177,W01,13-08-2023,6,5,Completed
ORD0159663,ORD0159663-L3,C05434,P0180,W02,13-08-2023,4,3,Completed
ORD0159664,ORD0159664-L1,C05434,P0127,W11,18-08-2023,3,0,Cancelled
ORD0159664,ORD0159664-L2,C05434,P0087,W15,18-08-2023,1,0,Cancelled
ORD0159665,ORD0159665-L1,C05434,P0138,W10,04-09-2023,6,5,Completed
ORD0159665,ORD0159665-L2,C05434,P0023,W03,04-09-2023,3,2,Completed
ORD0159666,ORD0159666-L1,C05434,P0060,W06,11-09-2023,2,0,Completed
ORD0159666,ORD0159666-L2,C05434,P0089,W08,11-09-2023,3,2,Completed
ORD0159667,ORD0159667-L1,C05434,P0079,W11,03-10-2023,4,3,Completed
ORD0159668,ORD0159668-L1,C05434,P0177,W15,18-10-2023,4,3,Completed
ORD0159669,ORD0159669-L1,C05434,P0005,W11,18-10-2023,7,6,Completed
ORD0159669,ORD0159669-L2,C05434,P0183,W01,18-10-2023,1,0,Completed
ORD0159670,ORD0159670-L1,C05434,P0010,W15,28-12-2023,3,2,Completed
ORD0159671,ORD0159671-L1,C05434,P0140,W02,23-01-2024,3,2,Completed
ORD0159672,ORD0159672-L1,C05434,P0122,W10,31-03-2024,4,3,Completed
ORD0159672,ORD0159672-L2,C05434,P0137,W10,31-03-2024,7,6,Completed
ORD0159672,ORD0159672-L3,C05434,P0013,W10,31-03-2024,3,2,Completed
ORD0159673,ORD0159673-L1,C05434,P0022,W10,12-04-2024,4,3,Completed
ORD0159673,ORD0159673-L2,C05434,P0195,W13,12-04-2024,5,4,Completed
ORD0159673,ORD0159673-L3,C05434,P0029,W10,12-04-2024,1,0,Completed
ORD0159674,ORD0159674-L1,C05434,P0122,W13,21-06-2024,7,6,Completed
ORD0159674,ORD0159674-L2,C05434,P0083,W05,21-06-2024,4,3,Completed
ORD0159675,ORD0159675-L1,C05434,P0027,W06,23-06-2024,7,2,Completed
ORD0159675,ORD0159675-L2,C05434,P0182,W08,23-06-2024,2,1,Completed
ORD0159676,ORD0159676-L1,C05434,P0165,W01,29-06-2024,4,1,Completed
ORD0159677,ORD0159677-L1,C05434,P0051,W08,10-07-2024,7,6,Completed
ORD0159677,ORD0159677-L2,C05434,P0079,W10,10-07-2024,7,6,Completed
ORD0159678,ORD0159678-L1,C05434,P0104,W15,28-10-2024,6,5,Completed
ORD0159678,ORD0159678-L2,C05434,P0129,W15,28-10-2024,2,1,Completed
ORD0159679,ORD0159679-L1,C05434,P0001,W03,30-11-2024,1,0,Completed
ORD0159679,ORD0159679-L2,C05434,P0037,W01,30-11-2024,1,0,Completed
ORD0159679,ORD0159679-L3,C05434,P0136,W10,30-11-2024,5,4,Completed
ORD0159680,ORD0159680-L1,C05434,P0139,W07,05-12-2024,4,3,Completed
ORD0159680,ORD0159680-L2,C05434,P0126,W14,05-12-2024,5,4,Completed
ORD0159681,ORD0159681-L1,C05434,P0011,W15,11-12-2024,3,2,Completed
ORD0159681,ORD0159681-L2,C05434,P0060,W06,11-12-2024,4,3,Completed
ORD0159682,ORD0159682-L1,C05435,P0010,W08,02-01-2023,1,0,Completed
ORD0159682,ORD0159682-L2,C05435,P0186,W12,02-01-2023,4,2,Completed
ORD0159683,ORD0159683-L1,C05435,P0075,W07,21-01-2023,1,0,Completed
ORD0159684,ORD0159684-L1,C05435,P0018,W05,13-02-2023,1,0,Completed
ORD0159684,ORD0159684-L2,C05435,P0112,W06,13-02-2023,2,1,Completed
ORD0159685,ORD0159685-L1,C05435,P0008,W01,02-03-2023,4,3,Completed
ORD0159685,ORD0159685-L2,C05435,P0028,W02,02-03-2023,2,1,Completed
ORD0159686,ORD0159686-L1,C05435,P0008,W04,03-04-2023,1,0,Completed
ORD0159687,ORD0159687-L1,C05435,P0183,W01,07-04-2023,4,3,Completed
ORD0159688,ORD0159688-L1,C05435,P0050,W06,16-04-2023,4,3,Completed
ORD0159688,ORD0159688-L2,C05435,P0089,W12,16-04-2023,4,3,Completed
ORD0159688,ORD0159688-L3,C05435,P0109,W11,16-04-2023,1,0,Completed
ORD0159689,ORD0159689-L1,C05435,P0185,W01,05-05-2023,4,3,Completed
ORD0159690,ORD0159690-L1,C05435,P0001,W02,18-05-2023,1,0,Completed
ORD0159690,ORD0159690-L2,C05435,P0019,W01,18-05-2023,2,1,Completed
ORD0159690,ORD0159690-L3,C05435,P0060,W06,18-05-2023,1,0,Completed
ORD0159691,ORD0159691-L1,C05435,P0144,W12,03-07-2023,3,2,Completed
ORD0159691,ORD0159691-L2,C05435,P0183,W01,03-07-2023,1,0,Completed
ORD0159691,ORD0159691-L3,C05435,P0008,W01,03-07-2023,1,0,Completed
ORD0159692,ORD0159692-L1,C05435,P0182,W12,04-07-2023,3,2,Completed
ORD0159693,ORD0159693-L1,C05435,P0085,W09,06-07-2023,4,3,Completed
ORD0159694,ORD0159694-L1,C05435,P0181,W11,19-07-2023,4,3,Completed
ORD0159695,ORD0159695-L1,C05435,P0078,W13,08-09-2023,1,0,Completed
ORD0159695,ORD0159695-L2,C05435,P0021,W07,08-09-2023,3,2,Completed
ORD0159696,ORD0159696-L1,C05435,P0184,W02,26-09-2023,2,1,Completed
ORD0159696,ORD0159696-L2,C05435,P0008,W03,26-09-2023,2,1,Completed
ORD0159697,ORD0159697-L1,C05435,P0038,W07,28-09-2023,3,2,Completed
ORD0159697,ORD0159697-L2,C05435,P0001,W03,28-09-2023,3,2,Completed
ORD0159697,ORD0159697-L3,C05435,P0110,W01,28-09-2023,2,1,Completed
ORD0159698,ORD0159698-L1,C05435,P0029,W13,21-10-2023,2,1,Completed
ORD0159699,ORD0159699-L1,C05435,P0110,W01,31-12-2023,1,0,Completed
ORD0159700,ORD0159700-L1,C05435,P0068,W13,03-02-2024,2,1,Completed
ORD0159701,ORD0159701-L1,C05435,P0051,W13,26-02-2024,4,3,Completed
ORD0159702,ORD0159702-L1,C05435,P0045,W01,05-03-2024,3,2,Completed
ORD0159702,ORD0159702-L2,C05435,P0133,W07,05-03-2024,3,2,Completed
ORD0159703,ORD0159703-L1,C05435,P0186,W05,02-04-2024,3,2,Completed
ORD0159704,ORD0159704-L1,C05435,P0186,W12,18-04-2024,4,3,Completed
ORD0159705,ORD0159705-L1,C05435,P0050,W06,03-07-2024,3,2,Completed
ORD0159706,ORD0159706-L1,C05435,P0110,W01,17-08-2024,2,1,Completed
ORD0159707,ORD0159707-L1,C05435,P0144,W04,17-08-2024,4,3,Completed
ORD0159707,ORD0159707-L2,C05435,P0037,W06,17-08-2024,1,0,Completed
ORD0159707,ORD0159707-L3,C05435,P0015,W13,17-08-2024,2,1,Completed
ORD0159708,ORD0159708-L1,C05435,P0015,W13,04-09-2024,3,2,Completed
ORD0159708,ORD0159708-L2,C05435,P0103,W11,04-09-2024,3,1,Completed
ORD0159709,ORD0159709-L1,C05435,P0005,W13,14-09-2024,4,3,Completed
ORD0159710,ORD0159710-L1,C05435,P0106,W05,19-11-2024,3,2,Completed
ORD0159710,ORD0159710-L2,C05435,P0041,W11,19-11-2024,4,3,Completed
ORD0159711,ORD0159711-L1,C05435,P0045,W01,24-11-2024,2,1,Completed
ORD0159712,ORD0159712-L1,C05435,P0145,W06,25-12-2024,1,0,Completed
ORD0159712,ORD0159712-L2,C05435,P0198,W01,25-12-2024,3,1,Completed
ORD0159713,ORD0159713-L1,C05435,P0079,W01,26-12-2024,2,1,Completed
ORD0159713,ORD0159713-L2,C05435,P0038,W07,26-12-2024,2,1,Completed
ORD0159713,ORD0159713-L3,C05435,P0180,W14,26-12-2024,1,0,Completed
ORD0159714,ORD0159714-L1,C05436,P0130,W03,06-01-2023,42,41,Completed
ORD0159715,ORD0159715-L1,C05436,P0173,W08,29-01-2023,93,88,Completed
ORD0159716,ORD0159716-L1,C05436,P0195,W11,12-04-2023,66,64,Completed
ORD0159716,ORD0159716-L2,C05436,P0129,W04,12-04-2023,87,84,Completed
ORD0159717,ORD0159717-L1,C05436,P0008,W03,03-07-2023,72,69,Completed
ORD0159718,ORD0159718-L1,C05436,P0107,W11,20-08-2023,79,77,Completed
ORD0159719,ORD0159719-L1,C05436,P0131,W12,07-09-2023,12,10,Completed
ORD0159720,ORD0159720-L1,C05436,P0084,W09,30-01-2024,71,68,Completed
ORD0159721,ORD0159721-L1,C05436,P0025,W11,24-03-2024,77,75,Completed
ORD0159722,ORD0159722-L1,C05436,P0016,W04,27-03-2024,21,20,Completed
ORD0159723,ORD0159723-L1,C05436,P0170,W10,11-05-2024,61,58,Completed
ORD0159724,ORD0159724-L1,C05436,P0134,W03,05-06-2024,31,30,Completed
ORD0159725,ORD0159725-L1,C05436,P0083,W11,06-07-2024,47,45,Completed
ORD0159726,ORD0159726-L1,C05436,P0016,W07,21-08-2024,,69,Completed
ORD0159727,ORD0159727-L1,C05436,P0126,W05,05-09-2024,61,58,Completed
ORD0159727,ORD0159727-L2,C05436,P0044,W09,05-09-2024,55,54,Completed
ORD0159728,ORD0159728-L1,C05436,P0126,W13,05-09-2024,11,10,Completed
ORD0159729,ORD0159729-L1,C05436,P0126,W07,12-09-2024,85,72,Completed
ORD0159729,ORD0159729-L2,C05436,P0079,W11,12-09-2024,34,33,Completed
ORD0159729,ORD0159729-L3,C05436,P0010,W01,12-09-2024,17,16,Completed
ORD0159730,ORD0159730-L1,C05436,P0074,W10,02-10-2024,79,77,Completed
ORD0159730,ORD0159730-L2,C05436,P0181,W11,02-10-2024,11,9,Completed
ORD0159730,ORD0159730-L3,C05436,P0004,W04,02-10-2024,72,39,Completed
ORD0159731,ORD0159731-L1,C05436,P0120,W11,03-11-2024,52,51,Completed
ORD0159731,ORD0159731-L2,C05436,P0149,W14,03-11-2024,80,78,Completed
ORD0159732,ORD0159732-L1,C05436,P0182,W03,30-11-2024,26,25,Completed
ORD0159733,ORD0159733-L1,C05436,P0007,W13,09-12-2024,45,30,Completed
ORD0159733,ORD0159733-L2,C05436,P0020,W06,09-12-2024,35,34,Completed
ORD0159734,ORD0159734-L1,C05437,P0186,W14,23-02-2023,254,247,Completed
ORD0159735,ORD0159735-L1,C05437,P0117,W13,05-06-2023,52,38,Completed
ORD0159735,ORD0159735-L2,C05437,P0129,W13,05-06-2023,398,397,Completed
ORD0159736,ORD0159736-L1,C05437,P0159,W05,19-09-2023,134,0,Cancelled
ORD0159737,ORD0159737-L1,C05437,P0093,W13,24-09-2023,394,384,Completed
ORD0159738,ORD0159738-L1,C05437,P0049,W07,10-11-2023,221,212,Completed
ORD0159738,ORD0159738-L2,C05437,P0111,W05,10-11-2023,178,169,Completed
ORD0159739,ORD0159739-L1,C05437,P0079,W13,15-11-2023,290,285,Completed
ORD0159739,ORD0159739-L2,C05437,P0162,W15,15-11-2023,151,147,Completed
ORD0159739,ORD0159739-L3,C05437,P0156,W13,15-11-2023,117,70,Completed
ORD0159740,ORD0159740-L1,C05437,P0034,W12,28-03-2024,315,313,Completed
ORD0159741,ORD0159741-L1,C05437,P0037,W01,07-05-2024,356,348,Completed
ORD0159742,ORD0159742-L1,C05437,P0159,W11,26-05-2024,262,252,Completed
ORD0159743,ORD0159743-L1,C05437,P0121,W13,18-07-2024,305,293,Completed
ORD0159744,ORD0159744-L1,C05438,P0004,W03,16-01-2023,1,0,Completed
ORD0159744,ORD0159744-L2,C05438,P0109,W01,16-01-2023,7,6,Completed
ORD0159745,ORD0159745-L1,C05438,P0049,W11,16-01-2023,5,4,Completed
ORD0159745,ORD0159745-L2,C05438,P0154,W11,16-01-2023,3,2,Completed
ORD0159746,ORD0159746-L1,C05438,P0085,W15,20-01-2023,5,4,Completed
ORD0159746,ORD0159746-L2,C05438,P0109,W11,20-01-2023,4,3,Completed
ORD0159747,ORD0159747-L1,C05438,P0198,W12,21-01-2023,6,5,Completed
ORD0159747,ORD0159747-L2,C05438,P0155,W05,21-01-2023,2,1,Completed
ORD0159748,ORD0159748-L1,C05438,P0168,W01,29-01-2023,6,2,Completed
ORD0159748,ORD0159748-L2,C05438,P0088,W14,29-01-2023,6,5,Completed
ORD0159749,ORD0159749-L1,C05438,P0124,W04,21-03-2023,1,0,Completed
ORD0159749,ORD0159749-L2,C05438,P0044,W14,21-03-2023,6,5,Completed
ORD0159750,ORD0159750-L1,C05438,P0062,W03,02-04-2023,5,4,Completed
ORD0159750,ORD0159750-L2,C05438,P0087,W14,02-04-2023,5,4,Completed
ORD0159751,ORD0159751-L1,C05438,P0030,W03,07-05-2023,5,2,Completed
ORD0159751,ORD0159751-L2,C05438,P0029,W02,07-05-2023,3,2,Completed
ORD0159752,ORD0159752-L1,C05438,P0037,W12,21-05-2023,1,0,Completed
ORD0159752,ORD0159752-L2,C05438,P0107,W02,21-05-2023,3,2,Completed
ORD0159753,ORD0159753-L1,C05438,P0007,W13,25-07-2023,3,2,Completed
ORD0159753,ORD0159753-L2,C05438,P0031,W06,25-07-2023,3,2,Completed
ORD0159754,ORD0159754-L1,C05438,P0023,W03,29-08-2023,5,4,Completed
ORD0159754,ORD0159754-L2,C05438,P0108,W03,29-08-2023,5,4,Completed
ORD0159755,ORD0159755-L1,C05438,P0048,W09,07-09-2023,7,6,Completed
ORD0159755,ORD0159755-L2,C05438,P0063,W09,07-09-2023,7,6,Completed
ORD0159756,ORD0159756-L1,C05438,P0179,W03,08-09-2023,4,3,Completed
ORD0159757,ORD0159757-L1,C05438,P0036,W04,11-09-2023,3,2,Completed
ORD0159758,ORD0159758-L1,C05438,P0134,W03,18-09-2023,3,2,Completed
ORD0159758,ORD0159758-L2,C05438,P0039,W14,18-09-2023,6,5,Completed
ORD0159759,ORD0159759-L1,C05438,P0098,W03,29-10-2023,7,6,Completed
ORD0159760,ORD0159760-L1,C05438,P0039,W05,15-11-2023,2,1,Completed
ORD0159761,ORD0159761-L1,C05438,P0180,W13,26-11-2023,2,1,Completed
ORD0159762,ORD0159762-L1,C05438,P0191,W03,22-12-2023,6,5,Completed
