Delivery_ID,Order_ID,Shipment_Date,Expected_Delivery_Date,Actual_Delivery_Date,Delivery_Status,Delivery_Region,Delivery_Accuracy_Flag,Damage_Flag,Carrier_ID
DLV0149279,ORD0153780,12-03-2023,15-03-2023,14-03-2023,Delivered,North,Y,N,CAR09
DLV0149280,ORD0153781,03-04-2023,06-04-2023,06-04-2023,Delivered,North,Y,N,CAR08
DLV0149281,ORD0153782,30-04-2023,03-05-2023,03-05-2023,Delivered,North,Y,N,CAR08
DLV0149282,ORD0153783,06-08-2023,09-08-2023,08-08-2023,Delivered,North,Y,N,CAR02
DLV0149283,ORD0153784,12-08-2023,15-08-2023,22-08-2023,Delivered,North,Y,Y,CAR04
DLV0149284,ORD0153785,05-12-2023,08-12-2023,07-12-2023,Delivered,North,Y,N,CAR05
DLV0149285,ORD0153786,31-12-2023,03-01-2024,03-01-2024,Delivered,North,Y,N,CAR08
DLV0149286,ORD0153787,06-01-2024,09-01-2024,08-01-2024,Delivered,North,Y,N,CAR07
DLV0149287,ORD0153788,20-01-2024,23-01-2024,23-01-2024,Delivered,North,Y,N,CAR13
DLV0149288,ORD0153789,23-01-2024,26-01-2024,24-01-2024,Delivered,North,Y,N,CAR04
DLV0149289,ORD0153790,25-01-2024,28-01-2024,26-01-2024,Delivered,North,Y,N,CAR08
DLV0149290,ORD0153791,02-07-2024,05-07-2024,05-07-2024,Delivered,North,Y,N,CAR08
DLV0149291,ORD0153792,03-09-2024,06-09-2024,05-09-2024,Delivered,North,Y,N,CAR13
DLV0149292,ORD0153793,28-10-2024,31-10-2024,31-10-2024,Delivered,North,Y,N,CAR09
DLV0149293,ORD0153794,30-10-2024,02-11-2024,31-10-2024,Delivered,North,Y,N,CAR04
DLV0149294,ORD0153795,01-12-2024,04-12-2024,03-12-2024,Delivered,North,Y,N,CAR15
DLV0149295,ORD0153796,21-01-2023,24-01-2023,23-01-2023,Delivered,West,Y,N,CAR03
DLV0149296,ORD0153797,08-02-2023,11-02-2023,11-02-2023,Delivered,West,Y,Y,CAR07
DLV0149297,ORD0153798,26-03-2023,29-03-2023,28-03-2023,Delivered,West,Y,N,CAR10
DLV0149298,ORD0153799,06-07-2023,09-07-2023,08-07-2023,Delivered,West,Y,N,CAR03
DLV0149299,ORD0153801,02-10-2023,05-10-2023,04-10-2023,Delivered,West,Y,N,CAR02
DLV0149300,ORD0153802,18-11-2023,21-11-2023,20-11-2023,Delivered,West,Y,N,CAR14
DLV0149301,ORD0153803,06-12-2023,09-12-2023,26-12-2023,Delivered,West,Y,N,CAR09
DLV0149302,ORD0153804,10-01-2024,13-01-2024,20-01-2024,Delivered,West,Y,N,CAR10
DLV0149303,ORD0153805,02-02-2024,05-02-2024,05-02-2024,Delivered,West,Y,N,CAR09
DLV0149304,ORD0153806,13-02-2024,16-02-2024,22-02-2024,Delivered,West,Y,N,CAR10
DLV0149305,ORD0153807,22-02-2024,25-02-2024,24-02-2024,Delivered,West,Y,N,CAR15
DLV0149306,ORD0153808,05-03-2024,08-03-2024,08-03-2024,Delivered,West,Y,N,CAR05
DLV0149307,ORD0153809,15-03-2024,18-03-2024,17-03-2024,Delivered,West,Y,N,CAR03
DLV0149308,ORD0153810,04-04-2024,07-04-2024,06-04-2024,Delivered,West,Y,N,CAR12
DLV0149309,ORD0153811,06-06-2024,09-06-2024,10-06-2024,Delivered,West,Y,N,CAR06
DLV0149310,ORD0153812,08-07-2024,11-07-2024,10-07-2024,Delivered,West,Y,N,CAR15
DLV0149311,ORD0153813,03-08-2024,06-08-2024,06-08-2024,Delivered,West,Y,N,CAR05
DLV0149312,ORD0153814,07-09-2024,10-09-2024,09-09-2024,Delivered,West,Y,N,CAR12
DLV0149313,ORD0153815,30-11-2024,03-12-2024,03-12-2024,Delivered,West,Y,N,CAR06
DLV0149314,ORD0153816,06-12-2024,09-12-2024,11-12-2024,Delivered,West,Y,N,CAR01
DLV0149315,ORD0153817,08-01-2023,11-01-2023,10-01-2023,Delivered,West,Y,N,CAR15
DLV0149316,ORD0153819,01-01-2024,04-01-2024,07-01-2024,Delivered,West,Y,N,CAR05
DLV0149317,ORD0153820,27-01-2024,30-01-2024,29-01-2024,Delivered,West,Y,N,CAR07
DLV0149318,ORD0153821,09-03-2024,12-03-2024,11-03-2024,Delivered,West,Y,N,CAR06
DLV0149319,ORD0153822,21-03-2024,24-03-2024,24-03-2024,Delivered,West,Y,N,CAR09
DLV0149320,ORD0153823,10-05-2024,13-05-2024,13-05-2024,Delivered,West,Y,N,CAR02
DLV0149321,ORD0153824,21-06-2024,24-06-2024,24-06-2024,Delivered,West,Y,N,CAR09
DLV0149322,ORD0153825,01-08-2024,04-08-2024,03-08-2024,Delivered,West,Y,N,CAR11
DLV0149323,ORD0153826,14-09-2024,17-09-2024,17-09-2024,Delivered,West,Y,N,CAR02
DLV0149324,ORD0153827,26-09-2024,29-09-2024,28-09-2024,Delivered,West,Y,N,CAR01
DLV0149325,ORD0153828,28-09-2024,01-10-2024,30-09-2024,Delivered,West,Y,N,CAR03
DLV0149326,ORD0153829,03-10-2024,06-10-2024,05-10-2024,Delivered,West,Y,N,CAR06
DLV0149327,ORD0153830,10-11-2024,13-11-2024,13-11-2024,Delivered,West,Y,N,CAR03
DLV0149328,ORD0153831,21-11-2024,24-11-2024,24-11-2024,Delivered,West,Y,N,CAR02
DLV0149329,ORD0153832,19-12-2024,22-12-2024,23-12-2024,Delivered,West,Y,N,CAR14
DLV0149330,ORD0153833,21-12-2024,24-12-2024,01-01-2025,Delivered,West,Y,N,CAR02
DLV0149331,ORD0153834,02-01-2023,05-01-2023,05-01-2023,Delivered,North,Y,N,CAR08
DLV0149332,ORD0153835,10-01-2023,13-01-2023,12-01-2023,Delivered,North,Y,N,CAR08
DLV0149333,ORD0153836,27-01-2023,30-01-2023,30-01-2023,Delivered,North,Y,N,CAR02
DLV0149334,ORD0153837,18-02-2023,21-02-2023,20-02-2023,Delivered,North,Y,N,CAR08
DLV0149335,ORD0153838,12-03-2023,15-03-2023,15-03-2023,Delivered,North,Y,Y,CAR03
DLV0149336,ORD0153839,13-03-2023,16-03-2023,16-03-2023,Delivered,North,Y,Y,CAR11
DLV0149337,ORD0153840,30-04-2023,03-05-2023,10-05-2023,Delivered,North,Y,N,CAR12
DLV0149338,ORD0153841,14-05-2023,17-05-2023,23-05-2023,Delivered,North,Y,N,CAR03
DLV0149339,ORD0153842,20-05-2023,23-05-2023,22-05-2023,Delivered,North,Y,N,CAR14
DLV0149340,ORD0153843,23-07-2023,26-07-2023,25-07-2023,Delivered,North,Y,N,CAR11
DLV0149341,ORD0153844,03-08-2023,06-08-2023,09-08-2023,Delivered,North,N,N,CAR01
DLV0149342,ORD0153845,14-08-2023,17-08-2023,17-08-2023,Delivered,North,Y,N,CAR10
DLV0149343,ORD0153846,15-08-2023,18-08-2023,18-08-2023,Delivered,North,Y,N,CAR08
DLV0149344,ORD0153847,25-08-2023,28-08-2023,28-08-2023,Delivered,North,Y,N,CAR10
DLV0149345,ORD0153848,05-09-2023,08-09-2023,08-09-2023,Delivered,North,Y,N,CAR02
DLV0149346,ORD0153849,10-09-2023,13-09-2023,21-09-2023,Delivered,North,Y,N,CAR05
DLV0149347,ORD0153850,12-09-2023,15-09-2023,15-09-2023,Delivered,North,Y,N,CAR02
DLV0149348,ORD0153851,27-09-2023,30-09-2023,07-10-2023,Delivered,North,Y,N,CAR03
DLV0149349,ORD0153852,03-11-2023,06-11-2023,05-11-2023,Delivered,North,Y,N,CAR06
DLV0149350,ORD0153853,14-11-2023,17-11-2023,17-11-2023,Delivered,North,Y,N,CAR01
DLV0149351,ORD0153854,13-11-2023,16-11-2023,15-11-2023,Delivered,North,Y,N,CAR08
DLV0149352,ORD0153855,16-11-2023,19-11-2023,18-11-2023,Delivered,North,Y,N,CAR07
DLV0149353,ORD0153856,28-12-2023,31-12-2023,30-12-2023,Delivered,North,Y,N,CAR03
DLV0149354,ORD0153857,29-12-2023,01-01-2024,02-01-2024,Delivered,North,Y,N,CAR13
DLV0149355,ORD0153858,10-01-2024,13-01-2024,16-01-2024,Delivered,North,Y,N,CAR12
DLV0149356,ORD0153859,11-01-2024,14-01-2024,18-01-2024,Delivered,North,Y,N,CAR09
DLV0149357,ORD0153860,19-01-2024,22-01-2024,21-01-2024,Delivered,North,Y,N,CAR04
DLV0149358,ORD0153861,26-01-2024,29-01-2024,28-01-2024,Delivered,North,Y,N,CAR04
DLV0149359,ORD0153862,27-01-2024,30-01-2024,30-01-2024,Delivered,North,Y,N,CAR04
DLV0149360,ORD0153863,30-01-2024,02-02-2024,01-02-2024,Delivered,North,Y,N,CAR15
DLV0149361,ORD0153865,14-02-2024,17-02-2024,15-02-2024,Delivered,North,Y,N,CAR15
DLV0149362,ORD0153866,03-03-2024,06-03-2024,06-03-2024,Delivered,North,Y,N,CAR05
DLV0149363,ORD0153867,16-03-2024,19-03-2024,23-03-2024,Delivered,North,Y,N,CAR11
DLV0149364,ORD0153868,23-03-2024,26-03-2024,26-03-2024,Delivered,North,Y,N,CAR02
DLV0149365,ORD0153869,25-03-2024,28-03-2024,27-03-2024,Delivered,North,Y,N,CAR10
DLV0149366,ORD0153870,31-03-2024,03-04-2024,03-04-2024,Delivered,North,Y,N,CAR13
DLV0149367,ORD0153871,12-04-2024,15-04-2024,15-04-2024,Delivered,North,Y,N,CAR13
DLV0149368,ORD0153872,11-04-2024,14-04-2024,17-04-2024,Delivered,North,N,N,CAR15
DLV0149369,ORD0153873,13-05-2024,16-05-2024,31-05-2024,Delivered,North,Y,N,CAR07
DLV0149370,ORD0153874,21-07-2024,24-07-2024,31-07-2024,Delivered,North,Y,N,CAR10
DLV0149371,ORD0153875,01-08-2024,04-08-2024,04-08-2024,Delivered,North,Y,N,CAR08
DLV0149372,ORD0153876,23-08-2024,26-08-2024,07-09-2024,Delivered,North,Y,N,CAR02
DLV0149373,ORD0153877,13-09-2024,16-09-2024,08-10-2024,Delivered,North,Y,N,CAR14
DLV0149374,ORD0153878,27-09-2024,30-09-2024,04-10-2024,Delivered,North,Y,N,CAR05
DLV0149375,ORD0153879,08-10-2024,11-10-2024,11-10-2024,Delivered,North,Y,N,CAR04
DLV0149376,ORD0153880,28-10-2024,31-10-2024,29-10-2024,Delivered,North,Y,N,CAR01
DLV0149377,ORD0153881,08-11-2024,11-11-2024,12-11-2024,Delivered,North,Y,Y,CAR14
DLV0149378,ORD0153882,07-11-2024,10-11-2024,10-11-2024,Delivered,North,Y,N,CAR08
DLV0149379,ORD0153883,07-11-2024,10-11-2024,09-11-2024,Delivered,North,Y,N,CAR13
DLV0149380,ORD0153884,31-12-2024,03-01-2025,,In Transit,North,Y,N,CAR05
DLV0149381,ORD0153885,06-02-2023,10-02-2023,10-02-2023,Delivered,South,Y,N,CAR07
DLV0149382,ORD0153886,12-05-2023,16-05-2023,25-05-2023,Delivered,South,Y,N,CAR01
DLV0149383,ORD0153887,27-05-2023,31-05-2023,31-05-2023,Delivered,South,Y,N,CAR07
DLV0149384,ORD0153888,05-06-2023,09-06-2023,09-06-2023,Delivered,South,Y,N,CAR11
DLV0149385,ORD0153889,11-06-2023,15-06-2023,14-06-2023,Delivered,South,Y,N,CAR14
DLV0149386,ORD0153890,25-06-2023,29-06-2023,08-07-2023,Delivered,South,Y,N,CAR01
DLV0149387,ORD0153891,27-06-2023,01-07-2023,02-07-2023,Delivered,South,Y,N,CAR02
DLV0149388,ORD0153892,12-07-2023,16-07-2023,15-07-2023,Delivered,South,Y,N,CAR04
DLV0149389,ORD0153894,14-09-2023,18-09-2023,24-09-2023,Delivered,South,Y,N,CAR04
DLV0149390,ORD0153895,01-10-2023,05-10-2023,04-10-2023,Delivered,South,Y,N,CAR15
DLV0149391,ORD0153896,06-10-2023,10-10-2023,11-10-2023,Delivered,South,N,Y,CAR14
DLV0149392,ORD0153897,05-11-2023,09-11-2023,08-11-2023,Delivered,South,Y,N,CAR02
DLV0149393,ORD0153898,07-12-2023,11-12-2023,10-12-2023,Delivered,South,Y,N,CAR15
DLV0149394,ORD0153899,15-01-2024,19-01-2024,18-01-2024,Delivered,South,Y,N,CAR08
DLV0149395,ORD0153900,17-05-2024,21-05-2024,20-05-2024,Delivered,South,Y,N,CAR14
DLV0149396,ORD0153901,11-09-2024,15-09-2024,01-10-2024,Delivered,South,Y,N,CAR01
DLV0149397,ORD0153902,21-02-2023,25-02-2023,25-02-2023,Delivered,Central,Y,N,CAR04
DLV0149398,ORD0153903,29-04-2023,03-05-2023,06-05-2023,Delivered,Central,Y,N,CAR06
DLV0149399,ORD0153904,05-05-2023,09-05-2023,08-05-2023,Delivered,Central,Y,N,CAR15
DLV0149400,ORD0153905,04-05-2024,08-05-2024,10-05-2024,Delivered,Central,Y,N,CAR09
DLV0149401,ORD0153906,07-06-2024,11-06-2024,23-06-2024,Delivered,Central,Y,N,CAR01
DLV0149402,ORD0153907,09-06-2024,13-06-2024,28-06-2024,Delivered,Central,Y,N,CAR10
DLV0149403,ORD0153908,12-06-2024,16-06-2024,24-06-2024,Delivered,Central,Y,N,CAR05
DLV0149404,ORD0153909,04-12-2024,08-12-2024,07-12-2024,Delivered,Central,Y,N,CAR05
DLV0149405,ORD0153910,05-12-2024,09-12-2024,08-12-2024,Delivered,Central,Y,Y,CAR12
DLV0149406,ORD0153911,01-01-2025,05-01-2025,,In Transit,Central,Y,N,CAR01
DLV0149407,ORD0153912,15-01-2023,19-01-2023,19-01-2023,Delivered,South,Y,N,CAR09
DLV0149408,ORD0153913,03-02-2023,07-02-2023,13-02-2023,Delivered,South,Y,Y,CAR08
DLV0149409,ORD0153914,07-02-2023,11-02-2023,10-02-2023,Delivered,South,Y,N,CAR08
DLV0149410,ORD0153915,01-03-2023,05-03-2023,10-03-2023,Delivered,South,Y,N,CAR12
DLV0149411,ORD0153916,10-03-2023,14-03-2023,13-03-2023,Delivered,South,Y,Y,CAR08
DLV0149412,ORD0153917,10-03-2023,14-03-2023,14-03-2023,Delivered,South,Y,N,CAR04
DLV0149413,ORD0153918,16-03-2023,20-03-2023,19-03-2023,Delivered,South,Y,N,CAR03
DLV0149414,ORD0153919,23-03-2023,27-03-2023,26-03-2023,Delivered,South,Y,N,CAR09
DLV0149415,ORD0153920,28-03-2023,01-04-2023,01-04-2023,Delivered,South,Y,N,CAR06
DLV0149416,ORD0153921,10-04-2023,14-04-2023,13-04-2023,Delivered,South,Y,N,CAR08
DLV0149417,ORD0153923,27-05-2023,31-05-2023,06-06-2023,Delivered,South,Y,N,CAR01
DLV0149418,ORD0153924,29-05-2023,02-06-2023,01-06-2023,Delivered,South,Y,N,CAR06
DLV0149419,ORD0153925,04-06-2023,08-06-2023,08-06-2023,Delivered,South,Y,N,CAR02
DLV0149420,ORD0153926,09-07-2023,13-07-2023,13-07-2023,Delivered,South,Y,N,CAR06
DLV0149421,ORD0153927,15-07-2023,19-07-2023,19-07-2023,Delivered,South,Y,N,CAR05
DLV0149422,ORD0153928,17-08-2023,21-08-2023,22-08-2023,Delivered,South,Y,N,CAR07
DLV0149423,ORD0153929,29-08-2023,02-09-2023,01-09-2023,Delivered,South,Y,N,CAR12
DLV0149424,ORD0153930,07-09-2023,11-09-2023,11-09-2023,Delivered,South,Y,N,CAR07
DLV0149425,ORD0153931,13-09-2023,17-09-2023,26-09-2023,Delivered,South,Y,Y,CAR05
DLV0149426,ORD0153932,23-09-2023,27-09-2023,28-09-2023,Delivered,South,Y,N,CAR13
DLV0149427,ORD0153933,25-10-2023,29-10-2023,29-10-2023,Delivered,South,Y,N,CAR12
DLV0149428,ORD0153935,17-11-2023,21-11-2023,18-12-2023,Delivered,South,Y,N,CAR08
DLV0149429,ORD0153936,04-01-2024,08-01-2024,07-01-2024,Delivered,South,Y,N,CAR03
DLV0149430,ORD0153937,10-02-2024,14-02-2024,13-02-2024,Delivered,South,Y,N,CAR15
DLV0149431,ORD0153938,08-05-2024,12-05-2024,11-05-2024,Delivered,South,Y,N,CAR13
DLV0149432,ORD0153939,09-05-2024,13-05-2024,21-05-2024,Delivered,South,Y,N,CAR09
DLV0149433,ORD0153940,13-08-2024,17-08-2024,30-08-2024,Delivered,South,Y,N,CAR11
DLV0149434,ORD0153941,29-08-2024,02-09-2024,02-09-2024,Delivered,South,Y,N,CAR12
DLV0149435,ORD0153942,21-10-2024,25-10-2024,29-10-2024,Delivered,South,Y,N,CAR01
DLV0149436,ORD0153945,27-11-2024,01-12-2024,30-11-2024,Delivered,South,Y,N,CAR07
DLV0149437,ORD0153946,16-01-2023,21-01-2023,21-01-2023,Delivered,East,Y,N,CAR02
DLV0149438,ORD0153947,08-02-2023,13-02-2023,15-02-2023,Delivered,East,Y,N,CAR14
DLV0149439,ORD0153948,08-02-2023,13-02-2023,13-02-2023,Delivered,East,N,N,CAR13
DLV0149440,ORD0153949,19-03-2023,24-03-2023,24-03-2023,Delivered,East,Y,N,CAR15
DLV0149441,ORD0153950,06-06-2023,11-06-2023,26-06-2023,Delivered,East,Y,N,CAR02
DLV0149442,ORD0153951,05-08-2023,10-08-2023,09-08-2023,Delivered,East,Y,N,CAR07
DLV0149443,ORD0153952,03-09-2023,08-09-2023,17-09-2023,Delivered,East,Y,N,CAR03
DLV0149444,ORD0153953,17-11-2023,22-11-2023,20-11-2023,Delivered,East,Y,N,CAR12
DLV0149445,ORD0153954,05-01-2024,10-01-2024,09-01-2024,Delivered,East,Y,N,CAR06
DLV0149446,ORD0153955,10-03-2024,15-03-2024,25-03-2024,Delivered,East,Y,N,CAR03
DLV0149447,ORD0153957,08-04-2024,13-04-2024,15-04-2024,Delivered,East,Y,N,CAR15
DLV0149448,ORD0153958,11-04-2024,16-04-2024,15-04-2024,Delivered,East,Y,N,CAR03
DLV0149449,ORD0153959,22-04-2024,27-04-2024,26-04-2024,Delivered,East,Y,N,CAR09
DLV0149450,ORD0153960,29-04-2024,04-05-2024,03-05-2024,Delivered,East,Y,N,CAR10
DLV0149451,ORD0153961,13-05-2024,,17-05-2024,Delivered,East,Y,N,CAR07
DLV0149452,ORD0153962,13-05-2024,18-05-2024,18-05-2024,Delivered,East,Y,N,CAR11
DLV0149453,ORD0153963,25-07-2024,30-07-2024,30-07-2024,Delivered,East,Y,N,CAR08
DLV0149454,ORD0153964,22-08-2024,27-08-2024,27-08-2024,Delivered,East,Y,N,CAR14
DLV0149455,ORD0153965,30-08-2024,04-09-2024,03-09-2024,Delivered,East,Y,N,CAR05
DLV0149456,ORD0153966,30-08-2024,,15-09-2024,Delivered,East,Y,N,CAR13
DLV0149457,ORD0153967,02-10-2024,07-10-2024,08-10-2024,Delivered,East,Y,N,CAR04
DLV0149458,ORD0153968,24-10-2024,29-10-2024,28-10-2024,Delivered,East,Y,N,CAR04
DLV0149459,ORD0153969,27-11-2024,02-12-2024,09-12-2024,Delivered,East,Y,N,CAR14
DLV0149460,ORD0153970,27-01-2023,31-01-2023,31-01-2023,Delivered,South,Y,N,CAR01
DLV0149461,ORD0153971,13-03-2023,17-03-2023,15-03-2023,Delivered,South,Y,N,CAR05
DLV0149462,ORD0153972,28-05-2023,01-06-2023,04-06-2023,Delivered,South,Y,N,CAR03
DLV0149463,ORD0153973,13-06-2023,17-06-2023,17-06-2023,Delivered,South,Y,N,CAR01
DLV0149464,ORD0153974,18-06-2023,22-06-2023,22-06-2023,Delivered,South,Y,N,CAR02
DLV0149465,ORD0153975,19-06-2023,23-06-2023,29-06-2023,Delivered,South,Y,N,CAR12
DLV0149466,ORD0153976,18-07-2023,22-07-2023,21-07-2023,Delivered,South,Y,N,CAR10
DLV0149467,ORD0153977,19-07-2023,23-07-2023,22-07-2023,Delivered,South,Y,N,CAR12
DLV0149468,ORD0153978,26-08-2023,30-08-2023,30-08-2023,Delivered,South,Y,N,CAR12
DLV0149469,ORD0153979,05-10-2023,09-10-2023,12-10-2023,Delivered,South,Y,N,CAR05
DLV0149470,ORD0153980,20-12-2023,24-12-2023,24-12-2023,Delivered,South,Y,N,CAR03
DLV0149471,ORD0153981,29-01-2024,02-02-2024,02-02-2024,Delivered,South,Y,N,CAR05
DLV0149472,ORD0153982,30-01-2024,03-02-2024,02-02-2024,Delivered,South,Y,N,CAR12
DLV0149473,ORD0153983,09-02-2024,13-02-2024,12-02-2024,Delivered,South,Y,N,CAR05
DLV0149474,ORD0153984,27-02-2024,02-03-2024,03-03-2024,Delivered,South,Y,N,CAR05
DLV0149475,ORD0153985,17-03-2024,21-03-2024,21-03-2024,Delivered,South,Y,N,CAR15
DLV0149476,ORD0153986,17-04-2024,21-04-2024,21-04-2024,Delivered,South,Y,N,CAR15
DLV0149477,ORD0153988,01-08-2024,05-08-2024,04-08-2024,Delivered,South,Y,Y,CAR15
DLV0149478,ORD0153989,04-10-2024,08-10-2024,08-10-2024,Delivered,South,N,N,CAR09
DLV0149479,ORD0153990,09-10-2024,13-10-2024,12-10-2024,Delivered,South,Y,N,CAR06
DLV0149480,ORD0153991,13-10-2024,17-10-2024,16-10-2024,Delivered,South,Y,N,CAR05
DLV0149481,ORD0153992,15-10-2024,19-10-2024,18-10-2024,Delivered,South,Y,N,CAR15
DLV0149482,ORD0153993,14-10-2024,18-10-2024,17-10-2024,Delivered,South,Y,N,CAR14
DLV0149483,ORD0153994,12-11-2024,16-11-2024,15-11-2024,Delivered,South,Y,N,CAR12
DLV0149484,ORD0153995,15-11-2024,19-11-2024,19-11-2024,Delivered,South,Y,N,CAR01
DLV0149485,ORD0153997,26-12-2024,30-12-2024,28-12-2024,Delivered,South,Y,N,CAR05
DLV0149486,ORD0153998,01-01-2025,05-01-2025,,In Transit,South,Y,N,CAR08
DLV0149487,ORD0153999,03-01-2023,08-01-2023,08-01-2023,Delivered,East,Y,N,CAR04
DLV0149488,ORD0154000,13-01-2023,18-01-2023,19-01-2023,Delivered,East,Y,N,CAR11
DLV0149489,ORD0154001,12-02-2023,17-02-2023,17-02-2023,Delivered,East,Y,N,CAR04
DLV0149490,ORD0154002,20-03-2023,25-03-2023,25-03-2023,Delivered,East,Y,N,CAR05
DLV0149491,ORD0154003,25-05-2023,30-05-2023,29-05-2023,Delivered,East,Y,N,CAR11
DLV0149492,ORD0154004,31-05-2023,05-06-2023,06-06-2023,Delivered,East,Y,N,CAR08
DLV0149493,ORD0154005,16-06-2023,21-06-2023,28-06-2023,Delivered,East,Y,N,CAR09
DLV0149494,ORD0154006,19-06-2023,24-06-2023,23-06-2023,Delivered,East,Y,N,CAR09
DLV0149495,ORD0154007,07-10-2023,12-10-2023,27-10-2023,Delivered,East,Y,N,CAR13
DLV0149496,ORD0154008,17-10-2023,22-10-2023,30-10-2023,Delivered,East,Y,N,CAR01
DLV0149497,ORD0154009,06-12-2023,11-12-2023,11-12-2023,Delivered,East,Y,N,CAR14
DLV0149498,ORD0154010,01-01-2024,06-01-2024,06-01-2024,Delivered,East,Y,N,CAR08
DLV0149499,ORD0154011,27-02-2024,03-03-2024,03-03-2024,Delivered,East,Y,N,CAR09
DLV0149500,ORD0154012,10-03-2024,15-03-2024,14-03-2024,Delivered,East,Y,N,CAR10
DLV0149501,ORD0154013,27-03-2024,01-04-2024,30-03-2024,Delivered,East,Y,N,CAR04
DLV0149502,ORD0154014,29-03-2024,03-04-2024,02-04-2024,Delivered,East,N,N,CAR01
DLV0149503,ORD0154015,26-04-2024,01-05-2024,05-05-2024,Delivered,East,Y,N,CAR02
DLV0149504,ORD0154016,10-06-2024,15-06-2024,25-06-2024,Delivered,East,Y,N,CAR09
DLV0149505,ORD0154017,30-06-2024,05-07-2024,04-07-2024,Delivered,East,Y,N,CAR14
DLV0149506,ORD0154018,30-06-2024,05-07-2024,05-07-2024,Delivered,East,Y,N,CAR15
DLV0149507,ORD0154019,02-07-2024,07-07-2024,07-07-2024,Delivered,East,Y,N,CAR02
DLV0149508,ORD0154020,10-07-2024,15-07-2024,18-07-2024,Delivered,East,Y,N,CAR11
DLV0149509,ORD0154021,31-07-2024,05-08-2024,05-08-2024,Delivered,East,Y,Y,CAR11
DLV0149510,ORD0154022,16-08-2024,21-08-2024,21-08-2024,Delivered,East,Y,N,CAR10
DLV0149511,ORD0154023,21-08-2024,26-08-2024,29-08-2024,Delivered,East,Y,N,CAR12
DLV0149512,ORD0154024,11-01-2023,14-01-2023,13-01-2023,Delivered,West,Y,N,CAR12
DLV0149513,ORD0154025,13-01-2023,16-01-2023,15-01-2023,Delivered,West,Y,N,CAR01
DLV0149514,ORD0154026,13-03-2023,16-03-2023,23-03-2023,Delivered,West,Y,N,CAR04
DLV0149515,ORD0154027,05-04-2023,08-04-2023,08-04-2023,Delivered,West,Y,N,CAR09
DLV0149516,ORD0154028,07-05-2023,10-05-2023,10-05-2023,Delivered,West,Y,N,CAR06
DLV0149517,ORD0154029,02-06-2023,05-06-2023,05-06-2023,Delivered,West,Y,N,CAR08
DLV0149518,ORD0154030,11-08-2023,14-08-2023,14-08-2023,Delivered,West,Y,N,CAR07
DLV0149519,ORD0154031,08-09-2023,11-09-2023,16-09-2023,Delivered,West,Y,N,CAR08
DLV0149520,ORD0154032,30-09-2023,03-10-2023,03-10-2023,Delivered,West,Y,N,CAR04
DLV0149521,ORD0154033,09-10-2023,12-10-2023,12-10-2023,Delivered,West,Y,N,CAR13
DLV0149522,ORD0154034,21-02-2024,24-02-2024,27-02-2024,Delivered,West,Y,N,CAR13
DLV0149523,ORD0154036,09-04-2024,12-04-2024,12-04-2024,Delivered,West,Y,N,CAR10
DLV0149524,ORD0154037,14-04-2024,17-04-2024,17-04-2024,Delivered,West,Y,N,CAR02
DLV0149525,ORD0154038,25-04-2024,28-04-2024,28-04-2024,Delivered,West,Y,N,CAR07
DLV0149526,ORD0154039,17-05-2024,20-05-2024,19-05-2024,Delivered,West,Y,N,CAR11
DLV0149527,ORD0154040,06-06-2024,09-06-2024,08-06-2024,Delivered,West,Y,N,CAR03
DLV0149528,ORD0154042,21-06-2024,24-06-2024,24-06-2024,Delivered,West,Y,N,CAR12
DLV0149529,ORD0154043,15-07-2024,18-07-2024,17-07-2024,Delivered,West,Y,N,CAR09
DLV0149530,ORD0154044,20-07-2024,23-07-2024,27-07-2024,Delivered,West,Y,N,CAR15
DLV0149531,ORD0154045,25-07-2024,28-07-2024,28-07-2024,Delivered,West,Y,N,CAR03
DLV0149532,ORD0154046,19-08-2024,22-08-2024,22-08-2024,Delivered,West,Y,N,CAR02
DLV0149533,ORD0154047,13-09-2024,16-09-2024,15-09-2024,Delivered,West,Y,N,CAR08
DLV0149534,ORD0154048,04-10-2024,07-10-2024,06-10-2024,Delivered,West,Y,N,CAR07
DLV0149535,ORD0154049,14-10-2024,17-10-2024,17-10-2024,Delivered,West,Y,N,CAR10
DLV0149536,ORD0154050,28-10-2024,31-10-2024,06-11-2024,Delivered,West,Y,N,CAR15
DLV0149537,ORD0154051,05-11-2024,08-11-2024,11-11-2024,Delivered,West,Y,N,CAR10
DLV0149538,ORD0154052,06-11-2024,09-11-2024,08-11-2024,Delivered,West,N,N,CAR03
DLV0149539,ORD0154053,29-11-2024,02-12-2024,07-12-2024,Delivered,West,Y,N,CAR02
DLV0149540,ORD0154054,27-12-2024,30-12-2024,29-12-2024,Delivered,West,Y,N,CAR02
DLV0149541,ORD0154055,02-03-2023,07-03-2023,06-03-2023,Delivered,East,Y,N,CAR13
DLV0149542,ORD0154056,05-03-2023,10-03-2023,10-03-2023,Delivered,East,Y,N,CAR01
DLV0149543,ORD0154057,04-04-2023,09-04-2023,10-04-2023,Delivered,East,Y,N,CAR07
DLV0149544,ORD0154058,05-05-2023,10-05-2023,09-05-2023,Delivered,East,Y,N,CAR14
DLV0149545,ORD0154059,01-08-2023,06-08-2023,08-08-2023,Delivered,East,Y,N,CAR10
